,index,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
868,125525,245560,0,Cash loans,F,N,Y,0,135000.0,490495.5,26262.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.008625,-22590,365243,-2737.0,-4512,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,,0.6600050922754375,0.6940926425266661,0.132,0.0566,0.9831,,,0.08,0.0345,0.625,,0.0134,,0.1216,,0.0073,0.1345,0.0587,0.9831,,,0.0806,0.0345,0.625,,0.0137,,0.1267,,0.0077,0.1332,0.0566,0.9831,,,0.08,0.0345,0.625,,0.0136,,0.1238,,0.0075,,block of flats,0.0973,Panel,No,0.0,0.0,0.0,0.0,-983.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
869,202088,334259,0,Cash loans,F,Y,Y,0,180000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-13368,-1207,-3333.0,-1212,19.0,1,1,0,1,0,0,Sales staff,2.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,Self-employed,0.4890369528154661,0.14209872620367653,0.6512602186973006,0.1237,,0.9876,0.83,,0.0,0.2759,0.1667,0.0417,0.0571,,0.0767,,0.0,0.1261,,0.9876,0.8367,,0.0,0.2759,0.1667,0.0417,0.0584,,0.0799,,0.0,0.1249,,0.9876,0.8323,,0.0,0.2759,0.1667,0.0417,0.0581,,0.0781,,0.0,reg oper account,block of flats,0.1032,Panel,No,0.0,0.0,0.0,0.0,-1315.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
870,200268,332161,0,Cash loans,M,Y,Y,0,166500.0,1260702.0,39712.5,1129500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-20392,-648,-744.0,-3652,8.0,1,1,0,1,0,0,Security staff,2.0,2,2,WEDNESDAY,6,0,0,0,0,0,0,Security,,0.6910797159767234,0.38079968264891495,0.1526,0.0844,0.9871,0.8232,,0.16,0.1379,0.3333,0.375,0.0178,0.121,0.1533,0.0154,0.1388,0.1555,0.0875,0.9871,0.8301,,0.1611,0.1379,0.3333,0.375,0.0182,0.1322,0.1597,0.0156,0.1469,0.1541,0.0844,0.9871,0.8256,,0.16,0.1379,0.3333,0.375,0.0181,0.1231,0.156,0.0155,0.1417,reg oper spec account,block of flats,0.1507,Panel,No,5.0,0.0,5.0,0.0,-1784.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
871,9722,111312,0,Cash loans,F,N,Y,0,157500.0,948096.0,31464.0,720000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-23297,365243,-5591.0,-4129,,1,0,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.3251183988523171,0.5370699579791587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-882.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,6.0
872,217462,351968,1,Cash loans,F,N,Y,1,135000.0,450000.0,21780.0,450000.0,Children,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.026392,-23258,365243,-6127.0,-4095,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.687257306170707,0.4902575124990026,0.0804,0.0899,0.9776,,,0.0,0.2069,0.1667,,0.1732,,0.0754,,0.0296,0.0819,0.0933,0.9777,,,0.0,0.2069,0.1667,,0.1772,,0.0785,,0.0313,0.0812,0.0899,0.9776,,,0.0,0.2069,0.1667,,0.1763,,0.0767,,0.0302,,block of flats,0.0817,Panel,No,7.0,1.0,7.0,1.0,-674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
873,160860,286477,0,Cash loans,M,Y,N,0,193500.0,469152.0,24691.5,405000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.025164,-9872,-467,-250.0,-291,16.0,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,Industry: type 11,0.21047699771485567,0.08575613633373512,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
874,119798,238919,0,Cash loans,F,N,N,0,450000.0,562500.0,23832.0,562500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00496,-13897,-720,-3692.0,-4530,,1,1,0,1,1,0,Core staff,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Government,,0.6885296182713502,,0.1037,,0.9796,,,0.0,0.2328,0.1667,,,,0.0775,,0.0,0.125,,0.9796,,,0.0,0.2759,0.1667,,,,0.0,,0.0,0.1239,,0.9796,,,0.0,0.2759,0.1667,,,,0.0805,,0.0,,block of flats,0.031,"Stone, brick",No,0.0,0.0,0.0,0.0,-336.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
875,278029,422157,0,Cash loans,M,Y,Y,0,157500.0,679500.0,45724.5,679500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-17294,-1002,-9953.0,-840,2.0,1,1,0,1,1,0,,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Self-employed,,0.7224985397890517,0.6610235391308081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-351.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
876,306494,455102,0,Cash loans,F,N,Y,0,202500.0,971280.0,54234.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-15550,-742,-3416.0,-4306,,1,1,0,1,0,0,Sales staff,2.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.7042811474193419,0.7230287310065039,0.8193176922872417,0.2531,0.0395,0.9826,0.762,0.0798,0.28,0.2069,0.4583,0.5,0.2275,0.2064,0.0972,,0.0233,0.0294,0.0086,0.9821,0.7648,0.0569,0.1208,0.0345,0.3333,0.375,0.1201,0.0257,0.0823,,0.0098,0.2555,0.0395,0.9826,0.7652,0.0803,0.28,0.2069,0.4583,0.5,0.2315,0.2099,0.099,,0.0238,reg oper account,block of flats,0.4842,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
877,134799,256355,0,Cash loans,M,Y,Y,0,157500.0,370107.0,29191.5,319500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-21547,-572,-4047.0,-1553,24.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.6615295200736903,,,0.0,0.9732,0.6328,0.001,0.0,0.1034,0.0833,0.125,0.0119,,0.008,0.0,0.0,,0.0,0.9732,0.6472,0.001,0.0,0.1034,0.0833,0.125,0.0121,,0.0084,0.0,0.0,,0.0,0.9732,0.6377,0.001,0.0,0.1034,0.0833,0.125,0.0121,,0.0082,0.0,0.0,,block of flats,0.0116,"Stone, brick",No,0.0,0.0,0.0,0.0,-450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
878,168399,295199,0,Cash loans,F,N,Y,2,157500.0,675000.0,26901.0,675000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-13913,-2772,-6726.0,-4116,,1,1,1,1,1,0,Core staff,4.0,2,2,MONDAY,12,0,0,0,0,0,0,School,0.5396639572906213,0.582873717827203,0.4812493411434029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
879,2566,102997,0,Cash loans,F,N,Y,0,112500.0,1467612.0,56029.5,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.020713,-22379,365243,-11941.0,-337,,1,0,0,1,0,0,,1.0,3,2,THURSDAY,8,0,0,0,0,0,0,XNA,,0.6470082834777249,0.7623356180684377,0.1794,0.2245,0.9811,0.7416,0.0311,0.08,0.3103,0.3333,0.2083,0.1056,0.1463,0.2041,0.0,0.0,0.1828,0.233,0.9811,0.7517,0.0314,0.0806,0.3103,0.3333,0.2083,0.10800000000000001,0.1598,0.2127,0.0,0.0,0.1811,0.2245,0.9811,0.7451,0.0313,0.08,0.3103,0.3333,0.2083,0.1074,0.1488,0.2078,0.0,0.0,reg oper spec account,block of flats,0.1776,Panel,No,0.0,0.0,0.0,0.0,-2239.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
880,101050,217321,0,Cash loans,F,Y,Y,0,180000.0,361998.0,18481.5,292500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-19238,365243,-7260.0,-2774,21.0,1,0,0,1,0,0,,2.0,3,3,THURSDAY,9,0,0,0,0,0,0,XNA,,0.5247194167914286,0.7209441499436497,0.1268,,0.9811,,,0.0,0.0345,0.1667,,,,0.0737,,,0.1292,,0.9811,,,0.0,0.0345,0.1667,,,,0.0767,,,0.128,,0.9811,,,0.0,0.0345,0.1667,,,,0.075,,,,block of flats,0.0579,Panel,No,1.0,0.0,1.0,0.0,-1469.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
881,20737,124169,0,Cash loans,M,N,N,3,135000.0,254700.0,17149.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,Co-op apartment,0.010643,-12182,-1043,-5537.0,-4017,,1,1,1,1,1,0,Drivers,5.0,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.2684049200046973,0.5884877883422673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-481.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
882,48348,155986,0,Cash loans,F,Y,N,0,54000.0,199008.0,19386.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-22983,365243,-11436.0,-4490,17.0,1,0,0,1,0,0,,2.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,XNA,,0.057703206023703525,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-761.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
883,92534,207452,0,Cash loans,F,N,N,0,112500.0,754740.0,22068.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.001333,-19184,-3457,-3375.0,-2642,,1,1,0,1,0,0,Accountants,1.0,3,3,SATURDAY,6,0,0,0,0,1,1,Security Ministries,,0.661382614572183,0.6363761710860439,0.0309,0.0306,0.9752,0.66,0.0124,0.0,0.069,0.125,0.1667,0.0284,0.021,0.0201,0.0193,0.0189,0.0315,0.0318,0.9752,0.6733,0.0125,0.0,0.069,0.125,0.1667,0.0291,0.023,0.0209,0.0195,0.02,0.0312,0.0306,0.9752,0.6645,0.0125,0.0,0.069,0.125,0.1667,0.0289,0.0214,0.0204,0.0194,0.0193,reg oper account,block of flats,0.0267,"Stone, brick",No,0.0,0.0,0.0,0.0,-1924.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
884,153421,277835,1,Cash loans,F,N,Y,1,67500.0,187704.0,10903.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-13225,-1382,-904.0,-4183,,1,1,0,1,0,0,Security staff,3.0,3,3,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.1338026968829686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-525.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
885,292432,438773,1,Cash loans,M,N,Y,0,135000.0,148500.0,9922.5,148500.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-10915,-2275,-5868.0,-2264,,1,1,1,1,1,0,Low-skill Laborers,2.0,3,3,SUNDAY,7,0,0,0,0,0,0,Construction,,0.4688808533908348,0.5442347412142162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1383.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
886,272792,416219,0,Cash loans,F,N,Y,1,225000.0,355536.0,18742.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-12925,-3066,-214.0,-4313,,1,1,0,1,1,0,Sales staff,3.0,3,3,SATURDAY,15,0,0,0,0,0,0,Self-employed,,0.09096166372524372,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1504.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
887,293968,440577,0,Revolving loans,M,Y,Y,1,270000.0,315000.0,15750.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-11837,-3583,-187.0,-4530,7.0,1,1,0,1,0,0,Drivers,3.0,1,1,THURSDAY,17,0,1,1,0,0,0,Industry: type 11,,0.6859633248050852,0.4135967602644276,0.1575,0.0616,0.9742,0.6464,0.0212,0.05,0.1983,0.2083,0.25,0.0197,0.1282,0.1384,0.001,0.0367,0.1261,0.0,0.9742,0.6602,0.0128,0.0,0.2069,0.1667,0.2083,0.0,0.1102,0.1096,0.0,0.0,0.1249,0.0506,0.9742,0.6511,0.013000000000000001,0.0,0.2069,0.1667,0.2083,0.0228,0.1026,0.1078,0.0,0.0,reg oper account,block of flats,0.2434,"Stone, brick",No,0.0,0.0,0.0,0.0,-873.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
888,146650,270035,0,Cash loans,F,N,Y,1,90000.0,463284.0,22531.5,382500.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.008625,-13124,-362,-4672.0,-890,,1,1,0,1,0,0,Sales staff,3.0,2,2,FRIDAY,13,0,0,0,1,1,0,Business Entity Type 3,0.5398945257745303,0.6919007633364589,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-274.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
889,100862,217106,1,Cash loans,M,Y,Y,0,256500.0,1324422.0,38853.0,1156500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.003813,-14616,-5632,-3063.0,-4250,7.0,1,1,1,1,1,0,,2.0,2,2,SATURDAY,11,0,0,0,0,1,1,Military,0.09220459677432488,0.21287634649080794,0.6195277080511546,0.0948,0.1004,0.9826,0.762,0.1951,0.0,0.2069,0.1667,0.0417,0.0355,0.0756,0.0868,0.0077,0.0973,0.0966,0.1042,0.9826,0.7713,0.1969,0.0,0.2069,0.1667,0.0417,0.0363,0.0826,0.0904,0.0078,0.10300000000000001,0.0958,0.1004,0.9826,0.7652,0.1964,0.0,0.2069,0.1667,0.0417,0.0361,0.077,0.0883,0.0078,0.0994,reg oper spec account,block of flats,0.0748,Panel,No,0.0,0.0,0.0,0.0,-1867.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
890,63773,173948,0,Cash loans,F,N,Y,0,112500.0,942300.0,30528.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-18196,-7035,-7997.0,-1739,,1,1,0,1,0,0,Security staff,2.0,2,2,MONDAY,9,0,0,0,0,1,1,Security,,0.6285878501423835,,0.033,0.0458,0.9826,,,0.0,0.1034,0.125,,0.0088,,0.0285,,0.0,0.0336,0.0475,0.9826,,,0.0,0.1034,0.125,,0.009000000000000001,,0.0297,,0.0,0.0333,0.0458,0.9826,,,0.0,0.1034,0.125,,0.009000000000000001,,0.028999999999999998,,0.0,,block of flats,0.0224,"Stone, brick",No,0.0,0.0,0.0,0.0,-2146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
891,159593,285004,0,Cash loans,M,Y,Y,2,135000.0,970380.0,34510.5,810000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.010556,-14395,-5373,-5388.0,-4550,19.0,1,1,0,1,1,0,Laborers,4.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.5127533841112475,0.7662336700704004,0.1227,0.0955,0.9836,,,0.0,0.069,0.1667,,0.0629,,0.0655,,0.0297,0.125,0.0991,0.9836,,,0.0,0.069,0.1667,,0.0643,,0.0682,,0.0314,0.1239,0.0955,0.9836,,,0.0,0.069,0.1667,,0.0639,,0.0667,,0.0303,,block of flats,0.07400000000000001,"Stone, brick",No,8.0,0.0,8.0,0.0,-1726.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
892,36479,142254,0,Cash loans,F,N,N,0,72000.0,269550.0,13095.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,-16124,-272,-2359.0,-4206,,1,1,0,1,1,0,Sales staff,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Trade: type 3,0.5203269064993686,0.7652747351986485,0.5656079814115492,0.0825,0.0785,0.9737,0.6396,0.0089,0.0,0.1379,0.1667,0.2083,0.0451,0.0672,0.0706,0.0,0.0,0.084,0.0815,0.9737,0.6537,0.0089,0.0,0.1379,0.1667,0.2083,0.0461,0.0735,0.0736,0.0,0.0,0.0833,0.0785,0.9737,0.6444,0.0089,0.0,0.1379,0.1667,0.2083,0.0459,0.0684,0.0719,0.0,0.0,reg oper account,block of flats,0.0604,Panel,No,0.0,0.0,0.0,0.0,-1706.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0
893,197176,328614,0,Cash loans,F,N,Y,0,270000.0,971676.0,41296.5,868500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.031329,-15870,-7451,-13040.0,-4052,,1,1,0,1,0,0,Medicine staff,1.0,2,2,THURSDAY,16,0,0,0,0,0,0,Medicine,,0.6159495291728412,0.2366108235287817,0.0165,0.0,0.9747,0.6532,0.0013,0.0,0.069,0.0417,0.0833,0.0425,0.0134,0.0127,0.0,0.0,0.0168,0.0,0.9747,0.6668,0.0013,0.0,0.069,0.0417,0.0833,0.0434,0.0147,0.0133,0.0,0.0,0.0167,0.0,0.9747,0.6578,0.0013,0.0,0.069,0.0417,0.0833,0.0432,0.0137,0.013000000000000001,0.0,0.0,reg oper account,block of flats,0.01,"Stone, brick",No,2.0,0.0,2.0,0.0,-1833.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
894,279881,424285,0,Cash loans,M,N,N,1,180000.0,450000.0,23431.5,450000.0,"Spouse, partner",State servant,Higher education,Married,House / apartment,0.031329,-13874,-6163,-1431.0,-4515,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,15,0,0,0,0,1,1,Military,0.43141024321182536,0.5129336726264943,0.6577838002083306,0.1423,0.1112,0.996,0.9456,0.0,0.16,0.1379,0.375,0.4167,0.0194,0.11599999999999999,0.1986,0.0154,0.0569,0.145,0.1153,0.996,0.9477,0.0,0.1611,0.1379,0.375,0.4167,0.0198,0.1267,0.2069,0.0156,0.0602,0.1436,0.1112,0.996,0.9463,0.0,0.16,0.1379,0.375,0.4167,0.0197,0.11800000000000001,0.2022,0.0155,0.0581,not specified,block of flats,0.18100000000000002,"Stone, brick",No,1.0,0.0,1.0,0.0,-303.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
895,51549,159690,0,Revolving loans,F,N,N,0,81000.0,247500.0,12375.0,247500.0,Family,Working,Higher education,Civil marriage,Rented apartment,0.00496,-10553,-2049,-4474.0,-3230,,1,1,0,1,0,0,Medicine staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Medicine,0.4098248964857952,0.5966970555550555,0.6722428897082422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
896,126742,246988,0,Revolving loans,F,N,Y,0,112500.0,810000.0,40500.0,810000.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,0.00702,-22644,365243,-2934.0,-5071,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,16,0,0,0,0,0,0,XNA,,0.5652844627383997,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
897,16407,119136,0,Cash loans,F,N,Y,0,90000.0,273636.0,15408.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018029,-21823,365243,-8798.0,-2924,,1,0,0,1,0,0,,1.0,3,3,TUESDAY,8,0,0,0,0,0,0,XNA,,0.16851105583539994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1591.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
898,283474,428321,0,Cash loans,F,N,Y,1,121500.0,288873.0,16713.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009657,-13432,-4300,-7271.0,-4052,,1,1,0,1,0,0,Cooking staff,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Other,0.42348608074459054,0.6053489347754197,0.5388627065779676,0.0278,0.0515,0.9851,0.7959999999999999,0.0,0.0,0.1034,0.0833,0.125,0.0233,0.0227,0.0223,0.0,0.0093,0.0284,0.0535,0.9851,0.804,0.0,0.0,0.1034,0.0833,0.125,0.0239,0.0248,0.0233,0.0,0.0099,0.0281,0.0515,0.9851,0.7987,0.0,0.0,0.1034,0.0833,0.125,0.0238,0.0231,0.0227,0.0,0.0095,reg oper account,block of flats,0.0196,Panel,No,4.0,1.0,4.0,0.0,-1157.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
