,index,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
7072,1174923,146621,5951319,Closed,currency 1,-1339,0,-1001.0,-1001.0,,0,120465.0,0.0,0.0,0.0,Consumer credit,-982,0.0
7073,1174924,146621,5951320,Closed,currency 1,-1666,0,-1117.0,-1094.0,,0,217314.0,0.0,0.0,0.0,Consumer credit,-998,0.0
7074,1174925,146621,5951321,Active,currency 1,-24,0,342.0,,,0,112500.0,112500.0,0.0,0.0,Consumer credit,-21,10557.0
7075,1174926,146621,5951322,Active,currency 1,-1120,0,1067.0,,,0,225000.0,207927.0,0.0,0.0,Credit card,-7,
7076,1174927,146621,5951323,Closed,currency 1,-1665,0,-1117.0,-1117.0,,0,217318.5,0.0,,0.0,Consumer credit,-1107,0.0
7077,1174928,146621,5951324,Active,currency 1,-409,0,687.0,,,0,530194.5,397926.0,,0.0,Consumer credit,-9,23715.0
7078,1174929,146621,5951325,Closed,currency 1,-624,0,-292.0,-292.0,0.0,0,176569.515,0.0,0.0,0.0,Consumer credit,-292,
7079,1176291,157839,5952898,Closed,currency 1,-1489,0,-1323.0,-1323.0,,0,86850.0,0.0,,0.0,Credit card,-988,0.0
7080,1176292,157839,5952899,Closed,currency 1,-1818,0,-722.0,-176.0,,0,630000.0,0.0,,0.0,Consumer credit,-176,0.0
7081,1176293,157839,5952900,Active,currency 1,-535,0,30802.0,,,0,0.0,0.0,,0.0,Credit card,-49,0.0
7082,1176294,157839,5952901,Active,currency 1,-67,0,664.0,,0.0,0,568800.0,551488.5,0.0,0.0,Consumer credit,-35,23700.015
7083,1176295,157839,5952902,Active,currency 1,-340,0,1494.0,,0.0,0,1903500.0,1726028.19,0.0,0.0,Consumer credit,-28,49378.5
7084,1176296,157839,5952903,Active,currency 1,-535,0,196.0,,0.0,0,180000.0,77035.5,0.0,0.0,Consumer credit,-19,7200.0
7085,1176297,157839,5952904,Closed,currency 1,-584,0,-217.0,-217.0,0.0,0,123750.0,0.0,0.0,0.0,Consumer credit,-211,
7086,1176298,157839,5952905,Closed,currency 1,-851,0,-670.0,-670.0,0.0,0,63983.07,0.0,0.0,0.0,Consumer credit,-666,
7087,1176299,157839,5952906,Closed,currency 1,-969,0,-340.0,-340.0,0.0,0,1089000.0,0.0,0.0,0.0,Consumer credit,-340,
7088,1176300,157839,5952907,Closed,currency 1,-1126,0,-1035.0,-1062.0,0.0,0,13500.0,0.0,0.0,0.0,Consumer credit,-1057,
7089,1176301,157839,5952908,Closed,currency 1,-1620,0,-1379.0,-1379.0,0.0,0,89977.41,0.0,0.0,0.0,Consumer credit,-848,
7090,1176412,384656,5953031,Closed,currency 1,-2800,0,-2534.0,-2551.0,,0,64791.0,0.0,,0.0,Consumer credit,-614,
7091,1176413,384656,5953032,Closed,currency 1,-2695,0,30915.0,-1193.0,,0,450.0,0.0,,0.0,Credit card,-331,
7092,1176414,384656,5953033,Closed,currency 1,-1848,0,-1453.0,-1512.0,,0,84600.0,0.0,,0.0,Consumer credit,-893,
7093,1176415,384656,5953034,Active,currency 1,-2656,0,-1925.0,,,0,180000.0,8788.5,0.0,0.0,Credit card,-1815,
7094,1176416,384656,5953035,Closed,currency 1,-546,0,-185.0,-185.0,,0,125473.5,0.0,0.0,0.0,Consumer credit,-165,0.0
7095,1176417,384656,5953039,Closed,currency 1,-2720,0,-2399.0,-2385.0,,0,92137.5,,,0.0,Consumer credit,-2385,0.0
7096,1176418,384656,5953040,Closed,currency 1,-2889,0,-2525.0,-2511.0,,0,85995.0,,,0.0,Consumer credit,-2511,0.0
7097,1176419,384656,5953041,Closed,currency 1,-2643,0,-1911.0,-1902.0,,0,360000.0,,,0.0,Consumer credit,-1902,0.0
7098,1176420,384656,5953042,Closed,currency 1,-2656,0,30915.0,-1193.0,,0,450.0,0.0,,0.0,Credit card,-1193,0.0
7099,1176421,384656,5953043,Closed,currency 1,-2695,0,-1925.0,-1193.0,616.5,1,180000.0,0.0,0.0,0.0,Credit card,-994,
7100,1176476,282521,5953103,Active,currency 1,-817,0,,,,0,22500.0,0.0,,0.0,Credit card,-17,0.0
7101,1176477,282521,5953104,Closed,currency 1,-404,0,-222.0,-222.0,0.0,0,144000.0,0.0,0.0,0.0,Consumer credit,-218,
7102,1176478,282521,5953105,Active,currency 1,-484,0,,,0.0,0,96295.5,0.0,96295.5,0.0,Credit card,-11,9629.55
7103,1176479,282521,5953106,Closed,currency 1,-498,0,-437.0,-437.0,0.0,0,128250.0,0.0,0.0,0.0,Consumer credit,-435,
7104,1176480,282521,5953107,Closed,currency 1,-730,0,-577.0,-577.0,8643.015,0,53112.105,0.0,0.0,0.0,Consumer credit,-575,
7105,1176481,266117,5953108,Closed,currency 1,-2125,0,-1820.0,-1806.0,,0,41805.0,0.0,0.0,0.0,Consumer credit,-996,0.0
7106,1176482,266117,5953109,Closed,currency 1,-2448,0,-2142.0,-2142.0,,0,103693.5,0.0,0.0,0.0,Consumer credit,-2138,10368.0
7107,1176483,266117,5953110,Sold,currency 1,-2275,0,-1915.0,,,0,80046.0,,,0.0,Credit card,-2225,0.0
7108,1176484,266117,5953111,Closed,currency 1,-2275,0,-1917.0,-1917.0,,0,80046.0,,,0.0,Consumer credit,-1917,41476.5
7109,1176485,266117,5953113,Closed,currency 1,-1670,0,-1610.0,-1610.0,,0,160141.5,,,0.0,Consumer credit,-1610,
7110,1176486,266117,5953114,Closed,currency 1,-2062,0,-1697.0,-1466.0,,0,115200.0,0.0,,0.0,Consumer credit,-1466,
7111,1176487,266117,5953115,Closed,currency 1,-2332,0,-1237.0,-1875.0,,0,280899.0,0.0,,0.0,Consumer credit,-1873,11124.0
7112,1176488,266117,5953116,Closed,currency 1,-2606,0,-1511.0,-1875.0,,0,122310.0,0.0,,0.0,Consumer credit,-1873,5818.5
7113,1176489,266117,5953117,Active,currency 1,-2126,0,-300.0,,,0,112500.0,0.0,,0.0,Credit card,-1196,0.0
7114,1176490,266117,5953118,Active,currency 1,-1876,0,-1023.0,,,0,499725.0,164268.0,,0.0,Consumer credit,-1053,20497.5
7115,1176491,266117,5953119,Active,currency 1,-709,0,,,,0,180000.0,,,0.0,Credit card,-702,0.0
7116,1176492,266117,5953120,Closed,currency 1,-1609,0,-516.0,-516.0,,0,534298.5,0.0,,0.0,Consumer credit,-516,0.0
7117,1176493,266117,5953121,Closed,currency 1,-513,0,-270.0,-270.0,0.0,0,90463.5,0.0,0.0,0.0,Consumer credit,-270,
7118,1176494,266117,5953122,Closed,currency 1,-556,0,-189.0,-189.0,0.0,0,51300.0,0.0,0.0,0.0,Consumer credit,-187,
7119,1176495,266117,5953123,Closed,currency 1,-604,0,-423.0,-423.0,0.0,0,81000.0,0.0,0.0,0.0,Consumer credit,-423,
7120,1176496,266117,5953124,Closed,currency 1,-947,0,-581.0,-704.0,0.0,0,53100.0,0.0,0.0,0.0,Consumer credit,-700,
7121,1176603,288372,5953252,Closed,currency 1,-252,0,112.0,-194.0,,0,0.0,0.0,0.0,0.0,Credit card,-184,
7122,1176604,288372,5953253,Closed,currency 1,-1138,0,-893.0,-893.0,,0,324000.0,0.0,0.0,0.0,Consumer credit,-883,0.0
7123,1176605,288372,5953254,Closed,currency 1,-1440,0,-1256.0,-1227.0,,0,126000.0,0.0,0.0,0.0,Consumer credit,-971,0.0
7124,1176606,288372,5953255,Closed,currency 1,-1237,0,-1146.0,-1147.0,,0,39600.0,0.0,0.0,0.0,Consumer credit,-1147,0.0
7125,1176607,288372,5953256,Active,currency 1,-276,0,820.0,,0.0,0,630000.0,532179.0,0.0,0.0,Consumer credit,-39,17500.005
7126,1176608,288372,5953257,Closed,currency 1,-403,0,-276.0,-276.0,0.0,0,306281.385,0.0,0.0,0.0,Consumer credit,-274,
7127,1176609,288372,5953258,Closed,currency 1,-773,0,,-161.0,0.0,0,49950.0,0.0,0.0,0.0,Credit card,-155,
7128,1176610,288372,5953259,Closed,currency 1,-907,0,-542.0,-889.0,0.0,0,90000.0,0.0,0.0,0.0,Consumer credit,-503,
7129,1176611,288372,5953260,Closed,currency 1,-1004,0,-639.0,-940.0,0.0,0,45000.0,0.0,0.0,0.0,Consumer credit,-503,
7130,1176612,288372,5953261,Closed,currency 1,-1083,0,-1022.0,-1029.0,0.0,0,22500.0,0.0,0.0,0.0,Consumer credit,-503,
7131,1176613,288372,5953264,Closed,currency 1,-2693,0,-2478.0,-2478.0,0.0,0,40999.5,0.0,0.0,0.0,Consumer credit,-2478,
7132,1176711,337178,5953377,Closed,currency 1,-2361,0,-1995.0,-2086.0,,0,77220.0,0.0,0.0,0.0,Consumer credit,-1746,0.0
7133,1176712,337178,5953378,Closed,currency 1,-1443,0,-1076.0,-1076.0,,0,199989.0,0.0,0.0,0.0,Consumer credit,-947,0.0
7134,1176713,337178,5953379,Closed,currency 1,-1039,0,-560.0,-560.0,,0,1508526.0,0.0,0.0,0.0,Consumer credit,-551,0.0
7135,1176714,337178,5953380,Active,currency 1,-29,0,337.0,,,0,123975.0,123975.0,0.0,0.0,Consumer credit,-28,0.0
7136,1176715,337178,5953382,Active,currency 1,-1539,0,284.0,,,0,1350000.0,251284.5,0.0,0.0,Consumer credit,-26,26284.5
7137,1176716,337178,5953383,Active,currency 1,-409,0,686.0,,,0,1156923.0,782253.0,0.0,0.0,Consumer credit,-26,43605.0
7138,1176717,337178,5953384,Active,currency 1,-572,0,1253.0,,,0,3962340.0,3180726.0,0.0,0.0,Consumer credit,-26,99450.0
7139,1176718,337178,5953385,Closed,currency 1,-1442,0,-1077.0,-1077.0,,0,199989.0,0.0,,0.0,Consumer credit,-1072,0.0
7140,1176719,337178,5953386,Closed,currency 1,-762,0,-518.0,-546.0,0.0,0,77175.0,0.0,0.0,0.0,Consumer credit,-545,
7141,1176720,337178,5953387,Closed,currency 1,-873,0,-691.0,-691.0,0.0,0,450000.0,,,0.0,Consumer credit,-691,
7142,1176721,337178,5953388,Active,currency 1,-1386,0,,,1440.0,0,13500.0,0.0,13500.0,0.0,Credit card,-71,1350.0
7143,1176722,385136,5953389,Closed,currency 1,-1704,0,-1370.0,-1399.0,,0,105439.5,0.0,,0.0,Consumer credit,-894,
7144,1176723,385136,5953390,Active,currency 1,-893,0,812.0,,,0,4500.0,6027.435,,0.0,Credit card,-25,
7145,1176724,385136,5953391,Active,currency 1,-420,0,707.0,,,0,597433.14,449995.5,,0.0,Consumer credit,-32,
7146,1177094,193479,5953811,Active,currency 1,-1393,0,12654.0,,,0,283500.0,289386.0,0.0,0.0,Credit card,-6,19269.0
7147,1177095,193479,5953813,Closed,currency 1,-867,0,-535.0,-510.0,,0,54450.0,,,0.0,Consumer credit,-503,0.0
7148,1177096,193479,5953814,Active,currency 1,-1448,0,12654.0,,,0,283500.0,289386.0,,0.0,Credit card,-6,19269.0
7149,1177144,422537,5953865,Closed,currency 1,-799,0,-69.0,-97.0,0.0,0,95242.5,0.0,0.0,0.0,Consumer credit,-95,
7150,1177415,441000,5954162,Closed,currency 1,-2197,0,12654.0,-1127.0,,0,45000.0,0.0,0.0,0.0,Credit card,-1106,0.0
7151,1177416,441000,5954163,Closed,currency 1,-1290,0,-192.0,-252.0,,0,176850.0,0.0,0.0,0.0,Consumer credit,-248,0.0
7152,1177417,441000,5954164,Closed,currency 1,-1681,0,-1581.0,-1283.0,,0,49437.0,0.0,0.0,0.0,Consumer credit,-1283,0.0
7153,1177418,441000,5954165,Active,currency 1,-266,0,934.0,,,0,67500.0,62847.0,0.0,0.0,Credit card,-168,
7154,1177419,441000,5954166,Closed,currency 1,-1281,0,-1099.0,-1097.0,,0,15187.5,0.0,,0.0,Consumer credit,-1097,0.0
7155,1177420,441000,5954167,Closed,currency 1,-581,0,-496.0,-467.0,,0,18436.5,,,0.0,Consumer credit,-461,0.0
7156,1177421,441000,5954168,Closed,currency 1,-581,0,-369.0,-341.0,,0,23575.5,,,0.0,Consumer credit,-335,0.0
7157,1177422,441000,5954169,Closed,currency 1,-222,0,-73.0,-47.0,,0,19084.5,,,0.0,Consumer credit,-41,3379.5
7158,1177423,441000,5954170,Active,currency 1,-217,0,148.0,,,0,43506.0,,,0.0,Consumer credit,-18,4486.5
7159,1177424,441000,5954171,Closed,currency 1,-417,0,,-209.0,0.0,0,117000.0,0.0,0.0,0.0,Credit card,-204,
7160,1177892,193088,5518390,Closed,currency 1,-1349,0,-1045.0,-1073.0,,0,33821.145,0.0,,0.0,Consumer credit,-896,
7161,1177893,193088,5518392,Closed,currency 1,-2478,0,-2174.0,-2233.0,,0,17371.935,0.0,,0.0,Consumer credit,-629,
7162,1177894,193088,5518393,Closed,currency 1,-2211,0,-2062.0,-2056.0,,0,35914.5,0.0,0.0,0.0,Consumer credit,-994,0.0
7163,1177895,193088,5518395,Closed,currency 1,-517,0,-213.0,-213.0,,0,85338.0,0.0,0.0,0.0,Consumer credit,-207,0.0
7164,1177896,193088,5518396,Closed,currency 1,-874,0,-600.0,-600.0,,0,53887.5,0.0,0.0,0.0,Consumer credit,-564,0.0
7165,1177897,193088,5518397,Closed,currency 1,-1747,0,-1259.0,-1234.0,,0,78822.0,0.0,0.0,0.0,Consumer credit,-978,0.0
7166,1177898,193088,5518398,Active,currency 1,-388,0,1438.0,,,0,117000.0,101695.5,0.0,0.0,Consumer credit,-19,3069.0
7167,1177899,193088,5518400,Closed,currency 1,-2210,0,-2062.0,-2062.0,,0,35914.5,0.0,,0.0,Consumer credit,-1331,0.0
7168,1177900,193088,5518401,Closed,currency 1,-2174,0,-2054.0,-1190.0,,0,46899.0,,,0.0,Consumer credit,-1187,0.0
7169,1177901,193088,5518402,Active,currency 1,-1221,0,,,,0,114750.0,0.0,,0.0,Credit card,-1051,0.0
7170,1177902,193088,5518403,Closed,currency 1,-2876,0,-2399.0,-2399.0,,0,76950.0,0.0,,0.0,Credit card,-995,0.0
7171,1177903,193088,5518404,Active,currency 1,-151,0,213.0,,,0,169695.0,,,0.0,Consumer credit,-7,18526.5
7172,1177904,193088,5518405,Active,currency 1,-452,0,30909.0,,,0,270000.0,0.0,,0.0,Credit card,-8,0.0
7173,1177905,193088,5518406,Closed,currency 1,-812,0,-509.0,-509.0,0.0,0,100035.0,0.0,0.0,0.0,Consumer credit,-508,
7174,1177906,193088,5518407,Closed,currency 1,-1746,0,-1259.0,-1259.0,0.0,0,78823.98,0.0,0.0,0.0,Consumer credit,-1259,
7175,1177960,133793,5518470,Closed,currency 1,-837,0,-693.0,-692.0,,0,450000.0,0.0,,0.0,Credit card,-687,0.0
7176,1177961,133793,5518471,Active,currency 1,-322,0,774.0,,,0,225000.0,0.0,,0.0,Credit card,-6,0.0
7177,1177962,133793,5518472,Closed,currency 1,-919,0,-735.0,-735.0,0.0,0,49962.24,0.0,0.0,0.0,Consumer credit,-729,
7178,1178007,315682,5518522,Active,currency 1,-70,0,296.0,,,0,134370.0,124649.055,,0.0,Consumer credit,-37,
7179,1180415,238433,5521580,Active,currency 1,-2865,0,-2482.0,,0.0,0,22500.0,0.0,0.0,0.0,Credit card,-674,
7180,1182041,396433,5523645,Closed,currency 1,-2598,0,-2263.0,-2291.0,20115.0,0,47050.2,0.0,0.0,0.0,Consumer credit,-613,
7181,1182042,396433,5523646,Active,currency 1,-1496,0,-906.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-613,
7182,1182043,396433,5523648,Active,currency 1,-571,0,27494.0,,,0,391500.0,412866.0,0.0,0.0,Credit card,-5,
7183,1182044,396433,5523649,Active,currency 1,-274,0,1553.0,,,0,3600000.0,3331840.5,0.0,0.0,Consumer credit,-7,
7184,1182045,396433,5523650,Closed,currency 1,-382,0,-172.0,-146.0,,0,37125.0,,,0.0,Consumer credit,-140,
7185,1182046,396433,5523651,Closed,currency 1,-780,0,-414.0,-505.0,0.0,0,242100.0,0.0,0.0,0.0,Consumer credit,-125,
7186,1182047,396433,5523652,Closed,currency 1,-692,0,-146.0,-511.0,0.0,0,101025.0,0.0,0.0,0.0,Consumer credit,-125,
7187,1182048,396433,5523653,Closed,currency 1,-642,0,-95.0,-307.0,0.0,0,97105.5,0.0,0.0,0.0,Consumer credit,-125,
7188,1182049,396433,5523654,Closed,currency 1,-453,0,-421.0,-421.0,0.0,0,113359.5,0.0,0.0,0.0,Consumer credit,-415,
7189,1182760,320642,5524555,Closed,currency 1,-302,0,1521.0,-98.0,0.0,0,1125000.0,0.0,0.0,0.0,Consumer credit,-98,
7190,1182761,320642,5524556,Active,currency 1,-98,0,1728.0,,0.0,0,1800000.0,,,0.0,Consumer credit,-33,
7191,1186813,383622,6805479,Closed,currency 1,-913,0,-339.0,-339.0,,0,0.0,0.0,0.0,0.0,Credit card,-336,0.0
7192,1186814,383622,6805480,Closed,currency 1,-912,0,-182.0,-365.0,,0,447966.0,0.0,0.0,0.0,Consumer credit,-357,0.0
7193,1186815,383622,6805481,Closed,currency 1,-806,0,-417.0,-383.0,,0,18000.0,0.0,0.0,0.0,Credit card,-380,0.0
7194,1186816,383622,6805482,Active,currency 1,-914,0,347.0,,,0,391500.0,393898.5,0.0,0.0,Credit card,-226,
7195,1186817,383622,6805483,Active,currency 1,-381,0,1445.0,,,0,1867450.5,1682460.0,0.0,0.0,Consumer credit,-14,62136.0
7196,1186818,383622,6805485,Closed,currency 1,-593,0,-351.0,-351.0,0.0,0,122765.31,0.0,0.0,0.0,Consumer credit,-348,
7197,1186819,383622,6805486,Active,currency 1,-842,0,,,0.0,0,135000.0,129685.5,5310.63,0.0,Credit card,-26,13500.0
7198,1186820,383622,6805487,Active,currency 1,-877,0,,,0.0,0,135000.0,128367.0,6629.445,0.0,Credit card,-26,13500.0
7199,1187225,439956,6805947,Closed,currency 1,-1054,0,-689.0,-749.0,,0,105894.0,0.0,0.0,0.0,Consumer credit,-748,0.0
7200,1187226,439956,6805949,Active,currency 1,-536,0,,,0.0,0,76235.94,0.0,76235.94,0.0,Credit card,-47,7623.585
7201,1187228,336089,6805952,Closed,currency 1,-2522,0,-2157.0,-2167.0,,0,67500.0,0.0,0.0,0.0,Credit card,-2162,
7202,1187229,336089,6805953,Closed,currency 1,-833,0,-465.0,-465.0,,0,31333.5,0.0,0.0,0.0,Consumer credit,-460,0.0
7203,1187230,336089,6805954,Active,currency 1,-620,0,681.0,,,0,225000.0,197784.0,0.0,0.0,Credit card,-159,
7204,1187231,336089,6805955,Active,currency 1,-429,0,1397.0,,,0,441450.0,380574.0,0.0,0.0,Consumer credit,-32,11970.0
7205,1187232,336089,6805956,Closed,currency 1,-2886,0,-2581.0,-2447.0,,0,26194.5,0.0,,0.0,Consumer credit,-2584,0.0
7206,1187233,336089,6805957,Closed,currency 1,-1485,0,-1117.0,-1150.0,,0,29245.5,0.0,,0.0,Consumer credit,-1149,0.0
7207,1187234,336089,6805958,Closed,currency 1,-886,0,-521.0,-521.0,0.0,0,55980.0,0.0,0.0,0.0,Consumer credit,-521,
7208,1191320,225393,5293934,Closed,currency 1,-2667,0,-844.0,-849.0,,0,728149.5,0.0,0.0,0.0,Car loan,-659,
7209,1191321,225393,5293935,Active,currency 1,-239,0,12.0,,,0,540000.0,484137.0,0.0,0.0,Credit card,-47,
7210,1191322,225393,5293936,Closed,currency 1,-1504,0,-1323.0,-1176.0,,0,148500.0,0.0,,0.0,Consumer credit,-1176,
7211,1191323,225393,5293937,Closed,currency 1,-2668,0,-844.0,-849.0,,0,728149.5,0.0,,0.0,Car loan,-849,
7212,1191324,225393,5293938,Closed,currency 1,-2633,0,,-810.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-810,
7213,1192837,102874,5295782,Closed,currency 1,-1903,0,-1722.0,-1725.0,,0,40500.0,0.0,0.0,0.0,Consumer credit,-1633,
7214,1192838,102874,5295783,Closed,currency 1,-2560,0,-2378.0,-2408.0,0.0,0,44955.0,0.0,0.0,0.0,Consumer credit,-1739,
7215,1194505,293856,5297749,Active,currency 1,-25,0,1064.0,,,0,67500.0,66843.0,0.0,0.0,Credit card,-9,0.0
7216,1194506,293856,5297751,Active,currency 1,-283,0,822.0,,,0,202500.0,204988.5,0.0,0.0,Credit card,-82,4531.5
7217,1194507,293856,5297752,Closed,currency 1,-591,0,-505.0,-504.0,,0,45000.0,0.0,,0.0,Credit card,-503,0.0
7218,1194508,293856,5297753,Closed,currency 1,-664,0,-452.0,-452.0,0.0,0,79560.0,0.0,0.0,0.0,Consumer credit,-447,0.0
7219,1194509,293856,5297754,Closed,currency 1,-387,0,-22.0,-22.0,0.0,0,49500.0,0.0,0.0,0.0,Consumer credit,-20,0.0
7220,1194510,293856,5297755,Active,currency 1,-373,0,,,6727.725,0,157500.0,149683.5,7813.485,0.0,Credit card,-13,0.0
7221,1194511,293856,5297756,Active,currency 1,-326,0,,,0.0,0,45315.0,0.0,45315.0,0.0,Credit card,-27,14062.5
7222,1196709,332581,5300385,Active,currency 1,-91,0,458.0,,0.0,0,83868.84,76005.0,0.0,0.0,Consumer credit,-29,
7223,1200123,431284,6126521,Closed,currency 1,-2304,0,-478.0,-169.0,,0,2925000.0,0.0,0.0,0.0,Consumer credit,-134,
7224,1200124,431284,6126522,Closed,currency 1,-1055,0,-251.0,-251.0,4689.495,0,373500.0,0.0,0.0,0.0,Consumer credit,-248,
7225,1201015,134785,6127574,Closed,currency 1,-787,0,-392.0,-392.0,,0,88677.36,0.0,,0.0,Consumer credit,-388,0.0
7226,1201016,134785,6127575,Closed,currency 1,-1190,0,-793.0,-822.0,,0,76081.14,0.0,,0.0,Consumer credit,-742,
7227,1201017,134785,6127576,Closed,currency 1,-2216,0,-2040.0,-2104.0,,0,57145.5,,,0.0,Credit card,-2104,0.0
7228,1201018,134785,6127577,Closed,currency 1,-2216,0,-2050.0,-2050.0,,0,57145.5,,,0.0,Credit card,-2050,
7229,1201019,134785,6127578,Closed,currency 1,-2757,0,-2664.0,-2664.0,0.0,0,34200.0,0.0,0.0,0.0,Consumer credit,-2661,
7230,1201020,134785,6127579,Closed,currency 1,-2632,0,-2538.0,-2538.0,0.0,0,24885.0,0.0,0.0,0.0,Consumer credit,-2536,0.0
7231,1202456,167471,6129312,Closed,currency 1,-1775,0,-1502.0,-1715.0,,0,30150.0,0.0,0.0,0.0,Consumer credit,-1489,
7232,1202457,167471,6129313,Closed,currency 1,-851,0,-668.0,-790.0,0.0,0,18000.0,0.0,0.0,0.0,Consumer credit,-790,
7233,1202458,167471,6129314,Closed,currency 1,-760,0,-395.0,-381.0,2705.355,0,71955.0,0.0,0.0,0.0,Consumer credit,-379,
7234,1202459,167471,6129315,Active,currency 1,-77,0,471.0,,0.0,0,139085.595,127651.41,0.0,0.0,Consumer credit,-14,
7235,1203016,145007,6129991,Active,currency 1,-549,0,181.0,,,0,494856.0,172388.43,,0.0,Consumer credit,-8,
7236,1203017,145007,6129992,Closed,currency 1,-781,0,-416.0,-416.0,,0,187870.5,0.0,,0.0,Consumer credit,-8,
7237,1203018,145007,6129993,Closed,currency 1,-1235,0,-1082.0,-1082.0,,0,101601.0,0.0,0.0,0.0,Consumer credit,-972,0.0
7238,1203019,145007,6129994,Closed,currency 1,-1186,0,-821.0,-821.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-563,0.0
7239,1203020,145007,6129995,Active,currency 1,-738,0,30877.0,,,0,270000.0,267435.0,0.0,0.0,Credit card,-1,0.0
7240,1203021,145007,6129996,Active,currency 1,-1155,0,30876.0,,,0,333000.0,334161.0,0.0,0.0,Credit card,-26,27058.5
7241,1203022,145007,6129997,Active,currency 1,-1184,0,408.0,,,0,472500.0,473494.5,0.0,0.0,Credit card,-200,
7242,1203023,145007,6129998,Active,currency 1,-258,0,108.0,,0.0,0,330750.0,153324.0,0.0,0.0,Consumer credit,-43,25442.325
7243,1203024,145007,6129999,Active,currency 1,-420,0,1041.0,,0.0,0,621000.0,534622.725,0.0,0.0,Consumer credit,-53,23827.5
7244,1203025,145007,6130000,Closed,currency 1,-799,0,-420.0,-420.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-420,
7245,1203026,145007,6130001,Closed,currency 1,-1093,0,-420.0,-420.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-420,
7246,1203312,432622,6130337,Closed,currency 1,-1525,0,-1432.0,-1467.0,,0,26482.5,0.0,,0.0,Consumer credit,-1464,0.0
7247,1203522,166937,6130588,Closed,currency 1,-1326,0,-1023.0,-1023.0,,0,474750.0,0.0,0.0,0.0,Consumer credit,-972,0.0
7248,1203523,166937,6130589,Closed,currency 1,-1736,0,-1583.0,-1572.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-1018,0.0
7249,1203524,166937,6130590,Active,currency 1,-1095,0,-19.0,,,0,135000.0,125280.0,0.0,0.0,Credit card,-159,
7250,1203525,166937,6130591,Closed,currency 1,-2069,0,-1977.0,-1977.0,,0,26955.0,0.0,,0.0,Consumer credit,-1734,0.0
7251,1203526,166937,6130592,Closed,currency 1,-1369,0,-1278.0,-1274.0,,0,29713.5,0.0,,0.0,Consumer credit,-1274,0.0
7252,1203527,166937,6130593,Closed,currency 1,-787,0,-763.0,-762.0,,0,225000.0,0.0,,0.0,Consumer credit,-761,0.0
7253,1203528,166937,6130594,Closed,currency 1,-1445,0,-1324.0,-760.0,,0,135000.0,0.0,,0.0,Consumer credit,-760,0.0
7254,1203529,166937,6130595,Active,currency 1,-285,0,,,0.0,0,205297.38,71509.5,133785.495,0.0,Credit card,-40,20529.72
7255,1203911,207714,6360904,Closed,currency 1,-1077,0,758.0,-955.0,,0,225000.0,0.0,,0.0,Credit card,-882,
7256,1203912,207714,6360907,Closed,currency 1,-2178,0,-1964.0,-1993.0,,0,68911.29,0.0,,0.0,Consumer credit,-896,
7257,1204192,427572,6366541,Closed,currency 1,-991,0,104.0,-776.0,,0,571500.0,0.0,0.0,0.0,Consumer credit,-684,0.0
7258,1204193,427572,6366543,Closed,currency 1,-1984,0,-980.0,-1015.0,,0,373500.0,0.0,0.0,0.0,Consumer credit,-983,0.0
7259,1204236,147501,6367014,Closed,currency 1,-762,0,-488.0,-488.0,0.0,0,113395.5,0.0,0.0,0.0,Consumer credit,-484,
7260,1204284,420540,6367343,Active,currency 1,-1280,0,-182.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-170,
7261,1204381,420271,6374308,Closed,currency 1,-1839,0,-1536.0,-1197.0,,0,115425.0,,,0.0,Consumer credit,-1194,0.0
7262,1204650,176714,6368455,Closed,currency 1,-762,0,-54.0,-78.0,,0,1687500.0,0.0,0.0,0.0,Car loan,-60,0.0
7263,1204695,234473,6374862,Closed,currency 1,-2130,0,-1035.0,-1554.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-293,0.0
7264,1204753,134666,6381634,Closed,currency 1,-1701,0,-1336.0,-1393.0,,0,103262.58,0.0,,0.0,Consumer credit,-748,
7265,1205107,187301,6388693,Closed,currency 1,-2014,0,-1924.0,-1952.0,0.0,0,41850.0,0.0,0.0,0.0,Consumer credit,-1949,
7266,1205227,412801,6369716,Closed,currency 1,-2839,0,-2292.0,-2646.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-1246,94459.5
7267,1205329,357372,6382849,Active,currency 1,-747,0,1079.0,,,0,1255500.0,770580.0,,0.0,Car loan,-20,
7268,1206316,149242,6377420,Active,currency 1,-244,0,121.0,,,0,45000.0,0.0,,0.0,Credit card,-244,
