,index,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
45007,7690932,2572721,281412,-54,11.0,18.0,Active,0,0
45008,7691047,1460698,455275,-50,12.0,6.0,Active,0,0
45009,7691075,1678985,217106,-51,11.0,0.0,Completed,0,0
45010,7691150,2157784,312825,-72,12.0,9.0,Active,0,0
45011,7691179,1467297,131227,-60,12.0,11.0,Active,0,0
45012,7691260,2069966,116871,-65,12.0,4.0,Active,0,0
45013,7691454,1245420,350681,-51,7.0,6.0,Active,0,0
45014,7691712,1877876,178107,-45,24.0,16.0,Active,0,0
45015,7691819,2631788,207171,-67,12.0,3.0,Active,0,0
45016,7691988,1468629,200590,-73,12.0,1.0,Active,0,0
45017,7692069,1960231,433269,-71,7.0,5.0,Active,0,0
45018,7692238,1083167,118066,-58,18.0,18.0,Active,0,0
45019,7692248,2604039,242192,-54,12.0,6.0,Active,0,0
45020,7692409,2539835,323969,-63,7.0,7.0,Active,0,0
45021,7692495,2092574,426907,-60,12.0,7.0,Active,0,0
45022,7692611,1652002,323041,-64,19.0,0.0,Completed,0,0
45023,7692613,2138030,323041,-64,13.0,0.0,Completed,0,0
45024,7692709,1414733,429846,-56,11.0,6.0,Active,0,0
45025,7692820,2558734,117363,-40,12.0,10.0,Active,0,0
45026,7692867,1895200,355975,-57,12.0,12.0,Active,0,0
45027,7693008,2478274,237011,-35,7.0,0.0,Completed,0,0
45028,7693049,1234998,426866,-34,12.0,3.0,Active,0,0
45029,7693055,2379831,219273,-19,12.0,4.0,Active,0,0
45030,7693117,1666999,159099,-37,6.0,4.0,Active,0,0
45031,7693233,2116458,251984,-40,12.0,12.0,Active,0,0
45032,7693331,2386025,297313,-36,6.0,6.0,Active,0,0
45033,7693596,1666856,152749,-21,24.0,13.0,Active,0,0
45034,7693681,1326391,413595,-49,12.0,11.0,Active,0,0
45035,7693948,2101602,199580,-57,12.0,8.0,Active,0,0
45036,7694093,1873964,337429,-13,12.0,6.0,Active,0,0
45037,7694157,1392898,292623,-62,14.0,12.0,Active,0,0
45038,7694169,2331523,296566,-54,11.0,10.0,Active,0,0
45039,7694330,2478274,237011,-41,12.0,11.0,Active,0,0
45040,7694385,2558734,117363,-34,12.0,3.0,Active,1,1
45041,7694548,1537138,369803,-37,4.0,4.0,Active,0,0
45042,7694566,1877334,252397,-32,6.0,3.0,Active,0,0
45043,7694588,1972889,107921,-44,4.0,3.0,Active,0,0
45044,7694656,2570312,161955,-28,12.0,2.0,Active,4,4
45045,7694711,1492712,374341,-86,6.0,4.0,Active,0,0
45046,7694850,1770445,170223,-53,12.0,11.0,Active,0,0
45047,7695069,1588666,437709,-41,12.0,7.0,Active,0,0
45048,7695520,1437685,364094,-55,6.0,4.0,Active,0,0
45049,7695978,1594548,382114,-28,24.0,15.0,Active,0,0
45050,7695985,1576734,424838,-28,12.0,4.0,Active,0,0
45051,7696011,1977035,418104,-20,18.0,8.0,Active,0,0
45052,7696070,2331523,296566,-48,11.0,4.0,Active,0,0
45053,7696072,2318057,152915,-57,6.0,2.0,Active,0,0
45054,7696125,1594548,382114,-36,24.0,23.0,Active,0,0
45055,7696253,1685691,407543,-36,4.0,3.0,Active,0,0
45056,7696361,1743698,289643,-17,11.0,2.0,Active,0,0
45057,7696498,1233329,350511,-36,4.0,3.0,Active,0,0
45058,7696743,2087565,409684,-48,6.0,5.0,Active,0,0
45059,7696823,1539195,173948,-60,12.0,1.0,Active,0,0
45060,7696962,2427869,259778,-22,24.0,16.0,Active,0,0
45061,7697031,2824428,122271,-27,24.0,22.0,Active,0,0
45062,7697042,2341307,348364,-26,10.0,8.0,Active,0,0
45063,7697323,2476790,336098,-46,12.0,9.0,Active,0,0
45064,7697572,2558833,340198,-19,8.0,4.0,Active,0,0
45065,7697618,1822395,375177,-16,24.0,18.0,Active,0,0
45066,7697797,1335397,235549,-63,12.0,12.0,Active,0,0
45067,7697961,2085077,107972,-50,12.0,5.0,Active,0,0
45068,7698047,2707902,281808,-10,12.0,7.0,Active,0,0
45069,7698067,1643997,212327,-19,12.0,3.0,Active,3,3
45070,7698085,1076031,436665,-13,24.0,14.0,Active,0,0
45071,7698451,2293759,162424,-26,12.0,10.0,Active,0,0
45072,7698667,1003190,336089,-26,12.0,4.0,Active,0,0
45073,7699210,2714266,226271,-19,24.0,13.0,Active,0,0
45074,7699426,1958793,452772,-42,10.0,8.0,Active,0,0
45075,7699514,1409214,430540,-36,24.0,20.0,Active,0,0
45076,7699569,1822117,260844,-26,12.0,4.0,Active,0,0
45077,7699740,1434696,251984,-19,24.0,16.0,Active,0,0
45078,7700037,1414983,423138,-37,24.0,21.0,Active,0,0
45079,7700070,2126648,268307,-50,8.0,4.0,Active,0,0
45080,7700084,1417904,398644,-43,24.0,22.0,Active,0,0
45081,7700685,1030035,450117,-7,8.0,6.0,Active,0,0
45082,7701122,2140266,243873,-78,4.0,0.0,Active,0,0
45083,7701161,2140266,243873,-79,4.0,0.0,Active,0,0
45084,7701756,1588896,144451,-15,36.0,35.0,Active,0,0
45085,7702619,2364018,378107,-74,11.0,0.0,Active,0,0
45086,7702759,1885176,395818,-65,18.0,4.0,Active,0,0
45087,7702886,2049476,368415,-73,12.0,1.0,Active,1,1
45088,7703096,1676565,234469,-32,12.0,0.0,Completed,0,0
45089,7703208,1232197,150359,-64,12.0,1.0,Active,0,0
45090,7703377,1161934,173237,-62,12.0,0.0,Completed,0,0
45091,7703599,1839303,188237,-42,24.0,14.0,Active,0,0
45092,7703725,1676565,234469,-79,12.0,0.0,Active,0,0
45093,7703858,1676565,234469,-77,12.0,0.0,Active,0,0
45094,7703918,1676565,234469,-63,12.0,0.0,Active,0,0
45095,7704476,1523444,130316,-80,12.0,11.0,Active,0,0
45096,7704658,1885176,395818,-62,18.0,1.0,Active,0,0
45097,7704949,1676565,234469,-73,12.0,0.0,Active,0,0
45098,7705001,1676565,234469,-74,12.0,0.0,Active,0,0
45099,7705003,1523444,130316,-78,12.0,9.0,Active,0,0
45100,7705091,1308259,176225,-56,11.0,0.0,Completed,0,0
45101,7705551,1676565,234469,-93,12.0,0.0,Active,0,0
45102,7705830,1676565,234469,-47,12.0,0.0,Completed,0,0
45103,7705864,1676565,234469,-82,12.0,0.0,Active,0,0
45104,7705957,2447609,109021,-84,12.0,1.0,Active,0,0
45105,7705983,2561148,392871,-75,12.0,0.0,Completed,0,0
45106,7706070,1676565,234469,-86,12.0,0.0,Active,0,0
45107,7706303,2292556,252840,-93,10.0,4.0,Active,0,0
45108,7707383,1676565,234469,-94,12.0,0.0,Active,0,0
45109,7707406,1676565,234469,-95,12.0,1.0,Active,0,0
45110,7707562,1885176,395818,-63,18.0,2.0,Active,0,0
45111,7707911,1676565,234469,-75,12.0,0.0,Active,0,0
45112,7708144,2764752,149596,-83,12.0,12.0,Active,0,0
45113,7708542,1716214,196826,-38,12.0,0.0,Active,0,0
45114,7709276,1716214,196826,-36,12.0,0.0,Active,0,0
45115,7709353,1716214,196826,-23,12.0,0.0,Active,0,0
45116,7709519,1182924,450713,-44,4.0,4.0,Active,0,0
45117,7709540,1439246,359143,-47,10.0,10.0,Active,0,0
45118,7709592,1028323,390094,-38,4.0,4.0,Active,0,0
45119,7709630,1729914,185595,-38,4.0,4.0,Active,0,0
45120,7709791,1823040,422839,-46,24.0,24.0,Active,0,0
45121,7709937,1716214,196826,-26,12.0,0.0,Active,0,0
45122,7710070,1716214,196826,-28,12.0,0.0,Active,0,0
45123,7710090,2409938,370288,-27,4.0,0.0,Completed,2445,0
45124,7710180,1716214,196826,-35,12.0,0.0,Active,0,0
45125,7710205,1716214,196826,-33,12.0,0.0,Active,0,0
45126,7710327,1716214,196826,-49,12.0,0.0,Active,0,0
45127,7710448,1716214,196826,-47,12.0,0.0,Active,0,0
45128,7710462,1201232,375015,-24,21.0,0.0,Completed,0,0
45129,7710472,1716214,196826,-51,12.0,0.0,Active,0,0
45130,7710540,1716214,196826,-53,12.0,0.0,Active,0,0
45131,7710614,1716214,196826,-39,12.0,0.0,Active,0,0
45132,7710737,1716214,196826,-56,12.0,0.0,Active,0,0
45133,7710886,1716214,196826,-41,12.0,0.0,Active,0,0
45134,7710910,2409938,370288,-40,4.0,0.0,Completed,2051,0
45135,7711047,1716214,196826,-57,12.0,0.0,Active,0,0
45136,7711063,1716214,196826,-40,12.0,0.0,Active,0,0
45137,7711082,1716214,196826,-63,12.0,0.0,Active,0,0
45138,7711098,2319776,315430,-62,24.0,3.0,Active,0,0
45139,7711206,1716214,196826,-45,12.0,0.0,Active,0,0
45140,7711305,2319776,315430,-59,24.0,0.0,Completed,0,0
45141,7711323,1716214,196826,-60,12.0,0.0,Active,0,0
45142,7711339,1716214,196826,-43,12.0,0.0,Active,0,0
45143,7711358,2409938,370288,-42,4.0,0.0,Completed,1465,0
45144,7711410,1716214,196826,-52,12.0,0.0,Active,0,0
45145,7711496,1716214,196826,-50,12.0,0.0,Active,0,0
45146,7711528,1716214,196826,-37,12.0,0.0,Active,0,0
45147,7711542,2409938,370288,-36,4.0,0.0,Completed,2172,0
45148,7711643,1829842,337510,-46,12.0,12.0,Active,0,0
45149,7711686,1716214,196826,-54,12.0,0.0,Active,0,0
45150,7711785,1716214,196826,-59,12.0,0.0,Active,0,0
45151,7712036,1716214,196826,-42,12.0,0.0,Active,0,0
45152,7712100,2393204,435533,-53,10.0,10.0,Active,0,0
45153,7712419,2319776,315430,-60,24.0,1.0,Active,0,0
45154,7712427,1716214,196826,-61,12.0,0.0,Active,0,0
45155,7712471,1716214,196826,-48,12.0,0.0,Active,0,0
45156,7712500,2409938,370288,-47,4.0,0.0,Completed,1465,0
45157,7712527,1716214,196826,-55,12.0,0.0,Active,0,0
45158,7712577,1716214,196826,-58,12.0,0.0,Active,0,0
45159,7712642,2366596,355991,-95,4.0,4.0,Active,0,0
45160,7712702,2319776,315430,-63,24.0,4.0,Active,0,0
45161,7712710,1716214,196826,-64,12.0,0.0,Active,0,0
45162,7712777,1716214,196826,-44,12.0,0.0,Active,0,0
45163,7712853,2668172,256355,-87,24.0,14.0,Active,0,0
45164,7712900,1154541,124755,-58,10.0,10.0,Active,0,0
45165,7712981,1963375,244873,-93,15.0,10.0,Active,0,0
45166,7713113,1570294,243217,-73,10.0,10.0,Active,0,0
45167,7713185,2319776,315430,-64,24.0,5.0,Active,0,0
45168,7713194,1716214,196826,-65,12.0,0.0,Active,0,0
45169,7713271,2319776,315430,-61,24.0,2.0,Active,0,0
45170,7713296,1716214,196826,-62,12.0,0.0,Active,0,0
45171,7713506,1963375,244873,-94,15.0,11.0,Active,0,0
45172,7713535,2668172,256355,-88,24.0,15.0,Active,0,0
45173,7713808,1716214,196826,-46,12.0,0.0,Active,0,0
45174,7713891,2319776,315430,-65,24.0,6.0,Active,0,0
45175,7713912,1716214,196826,-66,12.0,0.0,Active,0,0
45176,7713926,1963375,244873,-95,15.0,12.0,Active,0,0
45177,7714130,2668172,256355,-89,24.0,16.0,Active,0,0
45178,7714181,1963375,244873,-96,15.0,13.0,Active,0,0
45179,7714206,2668172,256355,-90,24.0,17.0,Active,0,0
45180,7714408,2463817,280366,-8,24.0,6.0,Active,0,0
45181,7714478,1263609,415082,-8,24.0,7.0,Active,0,0
45182,7714529,2322758,270336,-7,24.0,10.0,Active,0,0
45183,7714536,1083625,355048,-9,24.0,4.0,Active,0,0
45184,7714949,2841369,316718,-13,24.0,6.0,Active,0,0
45185,7715076,2417693,233623,-7,24.0,6.0,Active,0,0
45186,7715863,2241118,427664,-18,18.0,17.0,Active,0,0
45187,7715891,2522769,305546,-12,10.0,7.0,Active,0,0
45188,7716131,1374239,358428,-10,12.0,12.0,Active,0,0
45189,7716649,2360135,178176,-24,24.0,21.0,Active,0,0
45190,7716834,2807853,228354,-86,8.0,2.0,Active,0,0
45191,7717660,2814247,241944,-49,6.0,0.0,Completed,0,0
45192,7717714,2706001,151589,-19,12.0,6.0,Active,0,0
45193,7717765,2709039,242266,-66,4.0,3.0,Active,0,0
45194,7718192,1310200,434993,-74,8.0,8.0,Active,0,0
45195,7718661,2331523,296566,-51,11.0,7.0,Active,0,0
45196,7718721,1977035,418104,-30,18.0,18.0,Active,0,0
45197,7718785,2058653,347393,-45,12.0,0.0,Completed,0,0
45198,7719129,1134519,112552,-51,12.0,1.0,Active,0,0
45199,7720034,2411857,427788,-80,10.0,10.0,Active,0,0
45200,7720230,1290505,360472,-51,18.0,12.0,Active,0,0
45201,7720602,1419702,121850,-52,18.0,18.0,Active,0,0
45202,7721680,1336677,455024,-88,10.0,2.0,Active,0,0
45203,7721770,2082815,378149,-21,6.0,5.0,Active,0,0
45204,7721845,2178382,144451,-74,10.0,10.0,Active,0,0
45205,7722590,2641374,202310,-22,18.0,14.0,Active,0,0
45206,7722645,2259264,139201,-88,10.0,1.0,Active,11,11
45207,7722845,2749628,266117,-65,12.0,3.0,Active,0,0
45208,7723162,2292224,255424,-10,10.0,8.0,Active,0,0
45209,7723472,1419702,121850,-45,18.0,11.0,Active,0,0
45210,7723661,1973115,237768,-19,12.0,5.0,Active,0,0
45211,7723841,1774964,424359,-56,12.0,1.0,Active,0,0
45212,7724223,1845833,261673,-79,10.0,1.0,Active,0,0
45213,7724614,1664415,146451,-31,6.0,5.0,Active,0,0
45214,7724808,2704504,415082,-79,10.0,3.0,Active,0,0
45215,7725328,2328506,422839,-39,24.0,16.0,Active,0,0
45216,7725506,2597618,385910,-25,18.0,13.0,Active,0,0
45217,7725630,1425297,154155,-22,3.0,0.0,Completed,0,0
45218,7725758,1252131,231977,-76,7.0,1.0,Active,0,0
45219,7726133,1425671,300954,-18,6.0,5.0,Active,0,0
45220,7726285,1798028,277024,-10,12.0,10.0,Active,0,0
45221,7726475,2353946,409798,-66,12.0,7.0,Active,0,0
45222,7726674,1227362,195022,-10,6.0,3.0,Active,0,0
45223,7727202,1738660,409366,-16,10.0,5.0,Active,0,0
45224,7727830,1864944,172881,-85,11.0,5.0,Active,0,0
45225,7727876,1030821,332829,-10,24.0,18.0,Active,0,0
45226,7727884,1490664,140463,-3,15.0,0.0,Completed,0,0
45227,7727900,1836719,158527,-9,24.0,22.0,Active,0,0
45228,7728027,1611334,173948,-20,24.0,16.0,Active,0,0
45229,7728375,1542470,199878,-86,8.0,0.0,Completed,0,0
45230,7728703,2584942,170223,-20,24.0,17.0,Active,0,0
45231,7728826,2571639,153518,-84,24.0,21.0,Active,0,0
45232,7728902,2804273,361081,-17,6.0,0.0,Completed,0,0
45233,7728979,2148469,378112,-71,8.0,5.0,Active,0,0
45234,7729065,1740020,336956,-10,24.0,20.0,Active,0,0
45235,7729130,1112251,143550,-94,10.0,6.0,Active,0,0
45236,7729155,2740807,377930,-18,24.0,24.0,Active,0,0
45237,7729326,2192843,312466,-24,12.0,12.0,Active,0,0
45238,7729535,1415787,392463,-37,10.0,4.0,Active,0,0
45239,7729877,1306213,245326,-12,10.0,6.0,Active,0,0
45240,7729928,2713022,394786,-11,4.0,1.0,Active,0,0
45241,7729984,1051805,242192,-67,8.0,2.0,Active,0,0
45242,7730082,2418138,111312,-21,13.0,6.0,Active,0,0
45243,7730424,1652991,434934,-7,12.0,9.0,Active,0,0
45244,7730426,1543277,318386,-5,6.0,6.0,Active,0,0
45245,7730480,1258256,101462,-15,18.0,18.0,Active,0,0
45246,7730497,1382730,247415,-9,10.0,10.0,Active,0,0
45247,7730656,2721284,312825,-24,12.0,1.0,Active,0,0
45248,7730898,1690026,119501,-18,10.0,8.0,Active,0,0
45249,7730932,1382026,372622,-70,6.0,4.0,Active,0,0
45250,7731369,2817117,396433,-35,6.0,0.0,Completed,0,0
45251,7731460,1744200,217106,-30,10.0,7.0,Active,0,0
45252,7731475,1891335,199117,-36,10.0,9.0,Active,0,0
45253,7731677,1241755,203996,-28,10.0,10.0,Active,0,0
45254,7731704,1797256,290817,-32,10.0,10.0,Active,0,0
45255,7732075,2362388,454966,-40,6.0,6.0,Active,0,0
45256,7734180,1382026,372622,-59,6.0,0.0,Active,224,0
45257,7734273,1382026,372622,-58,6.0,0.0,Completed,0,0
45258,7735063,1004017,435533,-53,8.0,5.0,Active,0,0
45259,7735192,2009829,291348,-53,6.0,6.0,Active,0,0
45260,7735272,2273320,112191,-63,12.0,12.0,Active,0,0
45261,7736002,1647835,191694,-91,10.0,10.0,Active,0,0
45262,7736401,1369272,308327,-56,10.0,10.0,Active,0,0
45263,7736984,1976669,383997,-88,20.0,14.0,Active,0,0
45264,7737100,1201250,387408,-93,10.0,9.0,Active,0,0
45265,7737323,1051805,242192,-73,8.0,8.0,Active,0,0
45266,7737619,1171380,277726,-73,4.0,4.0,Active,0,0
45267,7737642,2331713,267927,-76,6.0,6.0,Active,0,0
45268,7738179,1976669,383997,-89,20.0,15.0,Active,0,0
45269,7738332,1201250,387408,-94,10.0,10.0,Signed,0,0
45270,7738470,1976669,383997,-90,20.0,16.0,Active,0,0
45271,7738922,2538347,305991,-22,12.0,5.0,Active,0,0
45272,7739212,1000916,442915,-24,24.0,10.0,Active,0,0
45273,7739220,1562387,364416,-29,4.0,1.0,Active,0,0
45274,7739328,1279864,344598,-28,10.0,6.0,Active,0,0
45275,7739389,2350376,207174,-43,4.0,1.0,Active,0,0
45276,7739732,1978341,156573,-39,6.0,4.0,Active,0,0
45277,7740086,1660169,455338,-50,8.0,0.0,Active,1338,0
45278,7740156,1660169,455338,-63,8.0,0.0,Active,945,0
45279,7740365,1498404,455338,-30,12.0,1.0,Active,0,0
45280,7740427,2458658,192020,-40,18.0,4.0,Active,0,0
45281,7740591,2780427,359004,-1,24.0,18.0,Active,0,0
45282,7740923,2708078,312322,-10,6.0,0.0,Completed,0,0
45283,7741033,2331572,102874,-4,36.0,36.0,Active,0,0
45284,7741122,1334833,315430,-8,12.0,11.0,Active,0,0
45285,7741652,1698723,300954,-8,6.0,4.0,Active,0,0
45286,7742099,1294387,289989,-60,12.0,1.0,Active,0,0
45287,7742381,1969502,302400,-38,12.0,12.0,Active,0,0
45288,7742409,2687204,452772,-38,12.0,11.0,Active,0,0
45289,7742506,2403516,239003,-60,24.0,4.0,Active,0,0
45290,7742587,2411898,427145,-30,12.0,2.0,Active,0,0
45291,7742990,1312253,234586,-57,60.0,35.0,Active,0,0
45292,7743116,1969502,302400,-23,12.0,0.0,Completed,0,0
45293,7743376,1282672,311938,-4,12.0,5.0,Active,0,0
45294,7743685,1738807,105390,-1,6.0,2.0,Active,0,0
45295,7743687,1517418,118531,-1,6.0,2.0,Active,0,0
45296,7743706,2029179,400813,-1,18.0,16.0,Active,0,0
45297,7743794,2605429,135460,-12,6.0,1.0,Active,0,0
45298,7744091,1545058,420428,-3,10.0,4.0,Active,0,0
45299,7744298,2567001,151602,-44,5.0,5.0,Active,0,0
45300,7744354,1029495,188611,-56,12.0,0.0,Completed,0,0
45301,7744460,1292896,316718,-12,6.0,1.0,Active,0,0
45302,7744544,2228706,356733,-8,11.0,3.0,Active,0,0
45303,7744547,1651030,120525,-5,10.0,4.0,Active,0,0
45304,7744559,2083332,129750,-3,12.0,7.0,Active,0,0
45305,7744662,2198965,367502,-43,1.0,1.0,Active,0,0
45306,7744772,2395621,378112,-12,5.0,0.0,Active,0,0
45307,7744849,1234728,450117,-52,12.0,12.0,Active,0,0
45308,7745074,1671494,411501,-51,12.0,0.0,Active,557,0
45309,7745775,2628618,353615,-3,12.0,7.0,Active,0,0
45310,7745780,2529185,161009,-12,6.0,1.0,Active,0,0
45311,7745839,2148747,266699,-48,12.0,12.0,Active,0,0
45312,7745986,2350418,302400,-30,12.0,0.0,Active,38,38
45313,7746052,1606384,213531,-13,12.0,6.0,Active,0,0
45314,7746181,1752086,189007,-53,11.0,1.0,Active,0,0
45315,7746231,1864395,281914,-12,6.0,1.0,Active,0,0
45316,7746337,2113912,396433,-23,10.0,0.0,Completed,0,0
45317,7746413,2627177,155986,-58,10.0,0.0,Active,0,0
45318,7747280,1762375,178107,-2,10.0,5.0,Active,0,0
45319,7747311,1948705,425313,-2,24.0,16.0,Active,0,0
45320,7747336,1683376,182818,-2,10.0,2.0,Active,0,0
45321,7747604,1926749,254471,-52,6.0,5.0,Active,0,0
45322,7747707,2411898,427145,-31,12.0,3.0,Active,0,0
45323,7747762,1050497,211721,-37,6.0,5.0,Active,0,0
45324,7747801,1024622,296801,-32,10.0,0.0,Completed,0,0
45325,7747809,1465090,234228,-32,11.0,0.0,Completed,0,0
45326,7747984,2706397,364547,-1,6.0,0.0,Active,0,0
45327,7748248,1254965,338296,-68,6.0,0.0,Completed,0,0
45328,7748689,1768759,263518,-7,11.0,0.0,Completed,0,0
45329,7748703,1254394,329078,-7,12.0,2.0,Active,0,0
45330,7749145,2130181,376317,-8,24.0,14.0,Active,0,0
45331,7749286,1001233,123185,-1,18.0,9.0,Active,0,0
45332,7749730,1176103,235549,-77,24.0,6.0,Active,0,0
45333,7749857,1133105,202114,-80,10.0,0.0,Completed,0,0
45334,7750342,1214381,444565,-10,6.0,6.0,Active,0,0
45335,7750440,2571639,153518,-75,24.0,11.0,Active,0,0
45336,7750618,2611184,117171,-77,24.0,6.0,Active,0,0
45337,7750801,2611184,117171,-80,24.0,9.0,Active,0,0
45338,7751245,1263892,427145,-24,24.0,8.0,Active,0,0
45339,7751870,2714317,374405,-10,10.0,3.0,Active,0,0
45340,7751919,1864916,197641,-1,12.0,0.0,Active,0,0
45341,7752227,2395948,378939,-10,12.0,12.0,Active,0,0
45342,7752384,2315367,409157,-7,15.0,0.0,Active,0,0
45343,7752429,2539749,182480,-2,24.0,11.0,Active,0,0
45344,7752594,2107322,279854,-79,12.0,0.0,Completed,0,0
45345,7752765,1774562,344716,-13,1.0,0.0,Completed,0,0
45346,7753264,1306090,126457,-9,12.0,10.0,Active,0,0
45347,7753351,1067674,245255,-67,12.0,0.0,Active,0,0
45348,7753407,2629325,147040,-73,12.0,0.0,Completed,0,0
45349,7753422,2168458,251248,-79,4.0,0.0,Active,0,0
45350,7753466,1948418,135385,-7,10.0,3.0,Active,0,0
45351,7753548,2200286,174702,-8,24.0,13.0,Active,0,0
45352,7753608,1285073,374994,-13,24.0,22.0,Active,0,0
45353,7753796,1899119,353816,-66,18.0,1.0,Active,1,1
45354,7753992,2658667,118070,-1,12.0,2.0,Active,0,0
45355,7753993,1575056,343344,-5,24.0,12.0,Active,0,0
45356,7754150,2627848,124734,-10,10.0,1.0,Active,0,0
45357,7754341,2200286,174702,-11,24.0,16.0,Active,0,0
45358,7754477,1523362,221506,-25,24.0,11.0,Active,0,0
45359,7754534,2714317,374405,-7,10.0,0.0,Active,0,0
45360,7754625,2315367,409157,-10,24.0,13.0,Active,0,0
45361,7754779,2167691,233618,-8,10.0,0.0,Active,0,0
45362,7754975,1941310,149545,-5,10.0,2.0,Active,0,0
45363,7755095,2318594,294069,-68,10.0,2.0,Active,0,0
45364,7755296,1993405,415308,-55,10.0,9.0,Active,0,0
45365,7755355,2437239,261869,-54,6.0,5.0,Active,0,0
45366,7755464,1223708,422717,-54,11.0,16.0,Active,0,0
45367,7755516,2613365,330795,-40,12.0,1.0,Active,0,0
45368,7755609,2000798,179074,-54,5.0,4.0,Active,0,0
45369,7755792,2430484,202204,-73,5.0,0.0,Active,0,0
45370,7755855,1546588,115196,-57,18.0,18.0,Active,0,0
45371,7755887,1141975,452772,-51,12.0,12.0,Active,0,0
45372,7756023,2370377,439956,-50,14.0,3.0,Active,0,0
45373,7756315,1267878,423721,-64,9.0,9.0,Active,0,0
45374,7756515,2610100,196885,-40,12.0,0.0,Active,0,0
45375,7756586,1030756,197582,-58,12.0,12.0,Active,0,0
45376,7756927,1866341,449344,-56,18.0,18.0,Active,0,0
45377,7757348,1268594,445256,-61,14.0,10.0,Active,0,0
45378,7757368,1517244,389061,-59,6.0,2.0,Active,0,0
45379,7757408,2714514,100792,-49,12.0,0.0,Completed,0,0
45380,7757684,1517953,241361,-51,8.0,8.0,Active,0,0
45381,7757702,2208212,392463,-56,10.0,10.0,Active,0,0
45382,7758057,2565871,242192,-58,9.0,0.0,Completed,0,0
45383,7758386,2340728,337429,-56,9.0,1.0,Active,0,0
45384,7758461,2478338,422717,-57,33.0,1.0,Active,0,0
45385,7758957,1750226,410660,-88,20.0,3.0,Active,0,0
45386,7758960,2478338,422717,-83,33.0,28.0,Active,0,0
45387,7759069,2765283,205088,-14,18.0,18.0,Active,0,0
45388,7759087,1185614,330864,-83,20.0,9.0,Active,0,0
45389,7759489,1130471,380828,-6,8.0,4.0,Active,0,0
45390,7759643,2140266,243873,-74,4.0,0.0,Active,0,0
45391,7759775,1267629,445639,-89,20.0,16.0,Active,0,0
45392,7759967,1764836,255900,-90,19.0,8.0,Active,0,0
45393,7760040,1764836,255900,-94,19.0,12.0,Active,8,0
45394,7760099,1870859,268467,-90,15.0,13.0,Active,0,0
45395,7760183,1569118,256255,-80,13.0,6.0,Active,0,0
45396,7760361,2224513,102874,-89,7.0,0.0,Completed,0,0
45397,7760435,1569118,256255,-84,13.0,10.0,Active,0,0
45398,7760638,2245810,441121,-67,20.0,4.0,Active,0,0
45399,7760747,2140266,243873,-68,4.0,0.0,Active,0,0
45400,7760775,1940063,193412,-67,4.0,0.0,Active,0,0
45401,7761180,2653265,391855,-85,10.0,0.0,Active,4,4
45402,7761195,1870859,268467,-86,15.0,9.0,Active,0,0
45403,7761627,2140266,243873,-71,4.0,0.0,Active,0,0
45404,7762046,2140266,243873,-87,4.0,0.0,Active,0,0
45405,7762051,1986126,320642,-81,8.0,0.0,Active,242,0
45406,7762209,2140266,243873,-85,4.0,0.0,Active,0,0
45407,7762313,1986126,320642,-84,8.0,0.0,Active,151,0
45408,7762342,2140266,243873,-90,4.0,0.0,Active,0,0
45409,7762489,2140266,243873,-82,4.0,0.0,Active,0,0
45410,7762570,2140266,243873,-75,4.0,0.0,Active,0,0
45411,7762919,2502687,232412,-70,8.0,7.0,Active,0,0
45412,7762964,1940063,193412,-70,4.0,0.0,Active,0,0
45413,7763041,1083290,205397,-9,4.0,3.0,Active,0,0
45414,7763143,1557450,294164,-21,24.0,8.0,Active,0,0
45415,7763568,1438946,263362,-26,12.0,12.0,Active,0,0
45416,7763770,2341307,348364,-28,10.0,10.0,Active,0,0
45417,7764107,2282149,102874,-24,4.0,4.0,Active,0,0
45418,7764139,2824428,122271,-29,24.0,24.0,Active,0,0
