,index,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
8257,1365567,1184798,326790,Revolving loans,4500.0,0.0,90000.0,,,THURSDAY,12,Y,1,,,,XAP,Approved,-1136,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,-1131.0,-1088.0,365243.0,365243.0,365243.0,0.0
8258,1365708,1081657,428621,Consumer loans,13623.93,151209.0,151209.0,0.0,151209.0,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-607,Cash through the bank,XAP,,Repeater,Clothing and Accessories,POS,XNA,Stone,250,Clothing,12.0,low_action,POS industry without interest,365243.0,-576.0,-246.0,-246.0,-243.0,0.0
8259,1365781,1653319,316854,Consumer loans,44545.68,491782.5,491782.5,0.0,491782.5,MONDAY,16,Y,1,0.0,,,XAP,Approved,-432,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Regional / Local,100,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-399.0,-69.0,-69.0,-62.0,0.0
8260,1365827,2140785,366001,Revolving loans,9000.0,180000.0,180000.0,,180000.0,SUNDAY,13,Y,1,,,,XAP,Approved,-343,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,-343.0,-298.0,365243.0,365243.0,365243.0,0.0
8261,1365919,2224331,245063,Consumer loans,19244.295,120699.0,101655.0,24142.5,120699.0,THURSDAY,14,Y,1,0.209013511975415,,,XAP,Approved,-989,Cash through the bank,XAP,"Spouse, partner",Refreshed,Consumer Electronics,POS,XNA,Country-wide,2100,Consumer electronics,6.0,middle,POS household with interest,365243.0,-958.0,-808.0,-958.0,-950.0,0.0
8262,1366258,1718415,231757,Consumer loans,3933.495,32350.5,32350.5,0.0,32350.5,FRIDAY,15,Y,1,0.0,,,XAP,Approved,-120,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,29,Connectivity,12.0,high,POS mobile with interest,365243.0,-84.0,246.0,-24.0,-20.0,0.0
8263,1366448,1296240,132125,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-315,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8264,1366561,1925561,104529,Consumer loans,5262.12,58410.0,44937.0,17523.0,58410.0,THURSDAY,13,Y,1,0.3055417867435158,,,XAP,Approved,-2420,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Stone,395,Consumer electronics,12.0,high,POS household with interest,365243.0,-2389.0,-2059.0,-2059.0,-2053.0,0.0
8265,1366583,1558899,343823,Cash loans,27473.355,675000.0,935118.0,,675000.0,MONDAY,16,Y,1,,,,XNA,Refused,-1025,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
8266,1366584,2328809,343823,Cash loans,34343.82,675000.0,965659.5,,675000.0,MONDAY,16,Y,1,,,,XNA,Approved,-1025,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,365243.0,-995.0,775.0,-605.0,-587.0,1.0
8267,1366639,2614888,448447,Consumer loans,2568.6,20245.5,16195.5,4050.0,20245.5,SATURDAY,15,Y,1,0.21786659661743007,,,XAP,Refused,-2645,Cash through the bank,HC,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1600,Consumer electronics,8.0,low_normal,POS household with interest,,,,,,
8268,1366846,2735127,367893,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-374,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8269,1367126,2344535,438187,Cash loans,7140.375,67500.0,71955.0,,67500.0,MONDAY,12,Y,1,,,,XNA,Approved,-749,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-719.0,-389.0,-509.0,-505.0,1.0
8270,1367264,2214635,411827,Consumer loans,5519.925,58225.5,28048.5,31500.0,58225.5,WEDNESDAY,15,Y,1,0.5761079395175971,,,XAP,Approved,-2310,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,60,Connectivity,6.0,high,POS mobile with interest,365243.0,-2272.0,-2122.0,-2122.0,-2117.0,0.0
8271,1367307,2000496,221763,Consumer loans,9603.945,98370.0,53370.0,45000.0,98370.0,WEDNESDAY,16,Y,1,0.4982117607918153,,,XAP,Approved,-132,Cash through the bank,XAP,Other_B,Repeater,Clothing and Accessories,POS,XNA,Regional / Local,310,Clothing,6.0,low_normal,POS industry with interest,,,,,,
8272,1367479,1294668,207714,Cash loans,22817.205,292500.0,316246.5,,292500.0,THURSDAY,11,Y,1,,,,XNA,Approved,-1035,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1005.0,-495.0,-495.0,-493.0,1.0
8273,1367656,2341250,185059,Cash loans,3660.39,81000.0,81000.0,,81000.0,THURSDAY,6,Y,1,,,,XNA,Approved,-1245,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,0,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1215.0,-165.0,-1065.0,-1060.0,0.0
8274,1367937,1027411,311670,Cash loans,19739.565,135000.0,165226.5,,135000.0,FRIDAY,16,Y,1,,,,XNA,Approved,-707,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,20,Connectivity,12.0,high,Cash X-Sell: high,365243.0,-677.0,-347.0,-377.0,-369.0,1.0
8275,1368193,1965899,279460,Cash loans,,0.0,0.0,,,MONDAY,7,Y,1,,,,XNA,Canceled,-462,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8276,1368245,2488548,218376,Cash loans,53331.75,675000.0,675000.0,,675000.0,THURSDAY,13,Y,1,,,,XNA,Canceled,-79,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24.0,high,Cash X-Sell: high,,,,,,
8277,1368490,1379468,200553,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Refused,-273,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8278,1368537,2660435,169079,Consumer loans,21755.61,107928.0,113625.0,0.0,107928.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-189,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1500,Consumer electronics,6.0,middle,POS household with interest,365243.0,-159.0,-9.0,-9.0,-6.0,1.0
8279,1368588,1587315,294164,Cash loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-280,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
8280,1368770,1755899,166573,Revolving loans,22500.0,450000.0,450000.0,,450000.0,WEDNESDAY,14,Y,1,,,,XAP,Refused,-665,XNA,VERIF,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
8281,1368839,2201315,223585,Cash loans,,0.0,0.0,,,WEDNESDAY,21,Y,1,,,,XNA,Canceled,-127,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
8282,1368930,1511640,254161,Cash loans,,0.0,0.0,,,SATURDAY,14,Y,1,,,,XNA,Canceled,-34,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
8283,1369158,1485616,297313,Cash loans,14455.395,135000.0,182956.5,,135000.0,WEDNESDAY,9,Y,1,,,,Education,Approved,-700,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-670.0,20.0,-40.0,-38.0,1.0
8284,1369410,1129264,434934,Consumer loans,5528.16,29160.0,27544.5,2916.0,29160.0,FRIDAY,18,Y,1,0.10425925677218334,,,XAP,Approved,-2440,Cash through the bank,XAP,Family,Refreshed,Mobile,POS,XNA,Stone,14,Connectivity,6.0,high,POS mobile with interest,365243.0,-2409.0,-2259.0,-2289.0,-2284.0,1.0
8285,1369548,2695031,196885,Consumer loans,3517.47,30141.0,30141.0,0.0,30141.0,WEDNESDAY,10,Y,1,0.0,,,XAP,Refused,-2242,Cash through the bank,HC,Unaccompanied,Refreshed,Mobile,POS,XNA,Stone,4,Connectivity,12.0,high,POS mobile with interest,,,,,,
8286,1369581,2349047,121039,Revolving loans,6750.0,135000.0,135000.0,,135000.0,SATURDAY,12,Y,1,,,,XAP,Refused,-229,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
8287,1369725,1986387,152632,Consumer loans,2412.495,19980.0,18180.0,1800.0,19980.0,TUESDAY,17,Y,1,0.09811629811629807,,,XAP,Approved,-1133,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,51,Connectivity,10.0,high,POS mobile with interest,365243.0,-1095.0,-825.0,-825.0,-820.0,0.0
8288,1369764,1640891,144451,Cash loans,25397.865,454500.0,490495.5,,454500.0,MONDAY,11,Y,1,,,,XNA,Approved,-494,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-464.0,226.0,365243.0,365243.0,1.0
8289,1369815,1145939,371365,Consumer loans,,65205.0,65205.0,0.0,65205.0,THURSDAY,16,Y,1,0.0,,,XAP,Unused offer,-1822,Cash through the bank,CLIENT,Unaccompanied,Repeater,Audio/Video,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
8290,1370153,1313084,176236,Consumer loans,21849.12,214501.5,237154.5,0.0,214501.5,FRIDAY,19,Y,1,0.0,,,XAP,Approved,-119,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,951,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-89.0,241.0,365243.0,365243.0,1.0
8291,1370277,2598629,107037,Consumer loans,16518.06,103225.5,92902.5,10323.0,103225.5,SATURDAY,7,Y,1,0.1089138386788676,,,XAP,Approved,-1137,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Stone,63,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-1106.0,-956.0,-956.0,-946.0,0.0
8292,1370496,1535141,175406,Consumer loans,3792.555,73399.5,73399.5,0.0,73399.5,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-831,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Stone,100,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-800.0,-110.0,-110.0,-107.0,0.0
8293,1370803,2656077,268851,Cash loans,17422.965,135000.0,162967.5,,135000.0,MONDAY,14,Y,1,,,,Payments on other loans,Refused,-121,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle,,,,,,
8294,1370937,2151315,145869,Revolving loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XAP,Canceled,-235,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
8295,1371380,2540864,217106,Cash loans,,0.0,0.0,,,WEDNESDAY,7,Y,1,,,,XNA,Canceled,-213,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8296,1371432,2194941,364781,Cash loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XNA,Canceled,-431,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8297,1371696,1273953,429270,Consumer loans,,106096.5,106096.5,0.0,106096.5,SATURDAY,17,Y,1,0.0,,,XAP,Unused offer,-238,Cash through the bank,CLIENT,,Repeater,Computers,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
8298,1371916,1715085,363136,Cash loans,29960.46,495000.0,534204.0,,495000.0,MONDAY,17,Y,1,,,,XNA,Approved,-303,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-273.0,417.0,365243.0,365243.0,1.0
8299,1372024,2309231,379274,Consumer loans,8290.71,47025.0,43429.5,5643.0,47025.0,TUESDAY,4,Y,1,0.1252379642365887,,,XAP,Approved,-1383,XNA,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,875,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1352.0,-1202.0,-1202.0,-1196.0,0.0
8300,1372045,1312204,146004,Consumer loans,4263.84,22140.0,20911.5,2214.0,22140.0,SUNDAY,12,Y,1,0.10426789789311676,,,XAP,Approved,-1934,XNA,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,187,Consumer electronics,6.0,high,POS household with interest,365243.0,-1881.0,-1731.0,-1731.0,-1710.0,0.0
8301,1372183,1065426,159099,Cash loans,20780.73,175500.0,187083.0,,175500.0,THURSDAY,12,Y,1,,,,XNA,Approved,-690,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,50,Connectivity,12.0,high,Cash X-Sell: high,365243.0,-660.0,-330.0,-330.0,-323.0,1.0
8302,1372231,1780396,179660,Consumer loans,17631.675,99783.0,99783.0,0.0,99783.0,MONDAY,10,Y,1,0.0,,,XAP,Approved,-1562,Cash through the bank,XAP,Other_B,Repeater,Computers,POS,XNA,Country-wide,80,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-1531.0,-1381.0,-1381.0,-1373.0,0.0
8303,1372253,2179523,382114,Cash loans,10014.84,135000.0,156555.0,,135000.0,SATURDAY,8,Y,1,,,,XNA,Approved,-543,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Stone,28,Consumer electronics,24.0,middle,Cash X-Sell: middle,365243.0,-513.0,177.0,-213.0,-206.0,1.0
8304,1372284,2102477,166937,Consumer loans,5379.885,20691.0,20691.0,0.0,20691.0,SATURDAY,10,Y,1,0.0,,,XAP,Approved,-643,Cash through the bank,XAP,,Repeater,Clothing and Accessories,POS,XNA,Stone,50,Clothing,4.0,low_action,POS industry with interest,365243.0,-610.0,-520.0,-520.0,-516.0,0.0
8305,1372542,1553642,354577,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-251,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8306,1372556,2266207,375925,Consumer loans,10073.07,51741.0,54472.5,0.0,51741.0,MONDAY,17,Y,1,0.0,,,XAP,Approved,-724,Cash through the bank,XAP,,Refreshed,Consumer Electronics,POS,XNA,Country-wide,6900,Consumer electronics,6.0,middle,POS household with interest,365243.0,-691.0,-541.0,-601.0,-592.0,0.0
8307,1372585,2510568,380980,Consumer loans,,70965.0,70965.0,0.0,70965.0,TUESDAY,18,Y,1,0.0,,,XAP,Unused offer,-464,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
8308,1372680,1611098,220416,Revolving loans,5625.0,0.0,112500.0,,,SATURDAY,16,Y,1,,,,XAP,Approved,-2775,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,2112,Consumer electronics,0.0,XNA,Card Street,-2773.0,-2713.0,365243.0,-94.0,365243.0,0.0
8309,1372722,1538815,349552,Cash loans,51524.1,1575000.0,1762110.0,,1575000.0,TUESDAY,18,Y,1,,,,Other,Approved,-579,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
8310,1372807,1156819,308327,Consumer loans,8302.815,72633.6,80298.0,3.6,72633.6,THURSDAY,14,Y,1,4.882502058149866e-05,,,XAP,Approved,-572,Cash through the bank,XAP,,Repeater,Jewelry,POS,XNA,Stone,205,Industry,12.0,middle,POS other with interest,365243.0,-541.0,-211.0,-211.0,-205.0,0.0
8311,1372867,1188041,353816,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,17,Y,1,,,,XAP,Approved,-140,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Country-wide,2000,Construction,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
8312,1372985,1271961,201008,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-348,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8313,1373023,2688038,331908,Consumer loans,6676.065,65119.5,65119.5,0.0,65119.5,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-568,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,80,Furniture,12.0,middle,POS industry with interest,365243.0,-537.0,-207.0,-477.0,-470.0,0.0
8314,1373114,2326430,231757,Cash loans,,0.0,0.0,,,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-395,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8315,1373218,2353901,361523,Consumer loans,12679.47,58005.0,44505.0,13500.0,58005.0,SATURDAY,13,Y,1,0.2534734466464489,,,XAP,Approved,-2884,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,26,Connectivity,4.0,high,POS mobile with interest,365243.0,-2813.0,-2723.0,-2753.0,-2687.0,0.0
8316,1373320,1139562,305410,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,7,Y,1,,,,XAP,Approved,-336,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),4,XNA,0.0,XNA,Card Street,,,,,,
8317,1373353,2322781,168520,Consumer loans,6563.115,119646.0,144913.5,0.0,119646.0,MONDAY,15,Y,1,0.0,,,XAP,Approved,-672,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,1500,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-641.0,49.0,-461.0,-456.0,0.0
8318,1373480,2763929,410660,Cash loans,11037.375,297000.0,359725.5,,297000.0,SUNDAY,11,Y,1,,,,Payments on other loans,Refused,-212,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_action,Cash Street: low,,,,,,
8319,1373600,2216654,274737,Consumer loans,6704.415,86710.5,90400.5,8671.5,86710.5,SUNDAY,13,Y,1,0.09532513543868924,,,XAP,Approved,-841,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,226,Consumer electronics,18.0,middle,POS household with interest,365243.0,-809.0,-299.0,-299.0,-288.0,0.0
8320,1373602,1340338,264078,Consumer loans,12852.855,112243.5,124096.5,0.0,112243.5,WEDNESDAY,14,Y,1,0.0,,,XAP,Approved,-1270,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,2400,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1239.0,-909.0,-1059.0,-1055.0,0.0
8321,1373789,2564540,242266,Consumer loans,2927.655,26446.5,21946.5,4500.0,26446.5,FRIDAY,8,Y,1,0.1853140903676891,,,XAP,Approved,-2411,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,24,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2366.0,-2096.0,-2096.0,-2087.0,0.0
8322,1374172,2814247,241944,Consumer loans,5816.34,33025.5,28525.5,4500.0,33025.5,TUESDAY,11,Y,1,0.14839772572433693,,,XAP,Approved,-1688,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,37,Connectivity,6.0,high,POS mobile with interest,365243.0,-1650.0,-1500.0,-1500.0,-1494.0,0.0
8323,1374511,1967330,154913,Consumer loans,18090.36,347854.5,401116.5,0.0,347854.5,FRIDAY,19,Y,1,0.0,,,XAP,Refused,-1537,Cash through the bank,HC,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,2200,Consumer electronics,24.0,low_action,POS household without interest,,,,,,
8324,1374569,1446605,369617,Consumer loans,7271.73,56700.0,62311.5,0.0,56700.0,WEDNESDAY,3,Y,1,0.0,,,XAP,Approved,-2887,XNA,XAP,Family,New,Audio/Video,POS,XNA,Stone,300,Consumer electronics,12.0,high,POS household with interest,365243.0,-2856.0,-2526.0,-2646.0,-2575.0,1.0
8325,1374775,2734658,206292,Revolving loans,4500.0,90000.0,90000.0,,90000.0,FRIDAY,10,Y,1,,,,XAP,Refused,-418,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
8326,1375007,2622191,241264,Consumer loans,3465.45,34335.0,34335.0,0.0,34335.0,THURSDAY,11,Y,1,0.0,0.1828176357248102,0.8673361522198731,XAP,Approved,-223,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,58,Connectivity,12.0,middle,POS mobile with interest,365243.0,-173.0,157.0,-113.0,-108.0,0.0
8327,1375078,2375411,139467,Cash loans,,0.0,0.0,,,FRIDAY,7,Y,1,,,,XNA,Canceled,-297,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8328,1375231,1949628,209288,Cash loans,42610.59,765000.0,937957.5,,765000.0,SUNDAY,13,Y,1,,,,XNA,Approved,-907,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-877.0,533.0,-457.0,-452.0,1.0
8329,1375536,1632554,183180,Revolving loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XAP,Refused,-429,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
8330,1375540,2625714,186840,Consumer loans,12357.225,126436.5,145210.5,0.0,126436.5,SATURDAY,10,Y,1,0.0,,,XAP,Refused,-1481,Cash through the bank,HC,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,2661,Consumer electronics,18.0,high,POS household with interest,,,,,,
8331,1375552,2810445,144559,Cash loans,67961.925,688500.0,715765.5,,688500.0,TUESDAY,15,Y,1,,,,XNA,Refused,-322,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
8332,1375621,2232544,399179,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-572,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8333,1375689,1314017,297847,Consumer loans,4690.08,46212.255,46212.255,0.0,46212.255,SATURDAY,13,Y,1,0.0,,,XAP,Refused,-423,Cash through the bank,XNA,,Refreshed,Computers,POS,XNA,Country-wide,50,Connectivity,12.0,middle,POS mobile with interest,,,,,,
8334,1375714,1531051,427667,Consumer loans,4121.1,35775.0,34371.0,4500.0,35775.0,SATURDAY,12,Y,1,0.12608137405544206,,,XAP,Approved,-2048,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,15,Consumer electronics,12.0,high,POS household with interest,365243.0,-2017.0,-1687.0,-1687.0,-1683.0,0.0
8335,1375769,2263459,377779,Consumer loans,5003.865,52650.0,47385.0,5265.0,52650.0,SATURDAY,11,Y,1,0.1089090909090909,,,XAP,Approved,-1585,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,42,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1552.0,-1222.0,-1222.0,-1213.0,0.0
8336,1376159,2043163,331198,Cash loans,,0.0,0.0,,,WEDNESDAY,3,Y,1,,,,XNA,Canceled,-12,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8337,1376236,1240943,387494,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-140,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8338,1376384,2170059,161912,Cash loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XNA,Canceled,-84,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
8339,1376420,1621122,257304,Cash loans,16284.78,229500.0,248130.0,,229500.0,TUESDAY,11,Y,1,,,,XNA,Approved,-436,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,15,Connectivity,18.0,low_normal,Cash X-Sell: low,365243.0,-406.0,104.0,-196.0,-193.0,1.0
8340,1376742,1054187,350511,Consumer loans,12219.705,114552.0,113301.0,11457.0,114552.0,SATURDAY,6,Y,1,0.10001534607363492,,,XAP,Approved,-2119,Cash through the bank,XAP,Children,Refreshed,Computers,POS,XNA,Country-wide,1200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2088.0,-1758.0,-1758.0,-1754.0,0.0
8341,1376820,1347124,302749,Cash loans,6633.405,90000.0,101880.0,,90000.0,SATURDAY,14,Y,1,,,,Other,Refused,-229,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
8342,1376860,1756773,390964,Consumer loans,4214.115,24705.0,20997.0,3708.0,24705.0,SATURDAY,6,Y,1,0.1634628249710217,,,XAP,Approved,-2581,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,26,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2550.0,-2400.0,-2460.0,-2454.0,0.0
8343,1377456,2751462,155009,Consumer loans,4248.0,31654.44,37400.94,0.0,31654.44,THURSDAY,9,Y,1,0.0,,,XAP,Approved,-72,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,35,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-22.0,248.0,365243.0,365243.0,0.0
