,index,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
21544,3474866,1397858,123456,-90,27905.985,67500,27000.0,27000.0,0.0,0.0,0.0,244.125,0.0,26755.875,27905.985,27905.985,1.0,1,0.0,0.0,16.0,Active,0,0
21545,3475182,2239437,359198,-90,161289.72,157500,6750.0,6750.0,0.0,0.0,7875.0,7875.0,7875.0,156191.31,161289.72,161289.72,2.0,2,0.0,0.0,6.0,Active,0,0
21546,3475435,1185126,183222,-86,63704.52,135000,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,61252.92,63704.52,63704.52,0.0,0,0.0,0.0,3.0,Active,0,0
21547,3475557,2556923,347393,-86,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21548,3475586,1719774,159958,-86,14713.2,135000,0.0,0.0,0.0,0.0,3375.0,30375.0,30375.0,13409.595,14713.2,14713.2,0.0,0,0.0,0.0,10.0,Active,0,0
21549,3475734,1292610,146641,-85,181542.195,225000,6750.0,6750.0,0.0,0.0,9000.0,9000.0,9000.0,174188.115,181542.195,181542.195,3.0,3,0.0,0.0,13.0,Active,0,0
21550,3476017,2235312,232134,-10,131662.125,360000,0.0,0.0,0.0,0.0,13946.04,13950.0,13950.0,125510.175,131662.125,131662.125,0.0,0,0.0,0.0,49.0,Active,0,0
21551,3476054,1277235,136238,-11,79910.685,90000,22500.0,22500.0,0.0,0.0,4500.0,4500.0,4500.0,78545.745,80913.375,80913.375,1.0,1,0.0,0.0,36.0,Active,0,0
21552,3476055,2184201,112552,-19,241286.49,225000,92250.0,92250.0,0.0,0.0,11250.0,13500.0,13500.0,224833.14,231867.99,231867.99,7.0,7,0.0,0.0,36.0,Active,0,0
21553,3476122,1519157,423138,-20,258827.895,247500,7650.0,7650.0,0.0,0.0,12636.045,13275.0,13275.0,247095.54,253670.895,253670.895,4.0,4,0.0,0.0,25.0,Active,0,0
21554,3477051,2391130,371106,-77,80277.39,180000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,77712.3,80277.39,80277.39,0.0,0,0.0,0.0,6.0,Active,0,0
21555,3477184,1705470,305421,-83,150595.11,180000,45000.0,45000.0,0.0,0.0,10800.0,22500.0,22500.0,142932.645,150595.11,150595.11,2.0,2,0.0,0.0,21.0,Active,0,0
21556,3477347,2605628,142254,-47,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21557,3477507,2657024,261869,-42,0.0,0,0.0,0.0,0.0,0.0,0.0,2099.25,0.0,0.0,-2099.25,-2099.25,0.0,0,0.0,0.0,5.0,Active,0,0
21558,3477601,2671616,144451,-52,144490.95,135000,4500.0,4500.0,0.0,0.0,6750.0,0.0,0.0,133185.6,144490.95,144490.95,1.0,1,0.0,0.0,48.0,Active,1,1
21559,3477607,1000850,305987,-48,132944.04,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,128952.225,132944.04,132944.04,0.0,0,0.0,0.0,35.0,Active,0,0
21560,3477668,2208110,268441,-43,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21561,3477831,2305135,212691,-51,108191.025,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,104099.715,108191.025,108191.025,0.0,0,0.0,0.0,40.0,Active,0,0
21562,3477855,2173681,432695,-52,0.0,0,0.0,0.0,0.0,0.0,0.0,299.34,0.0,0.0,-299.34,-299.34,0.0,0,0.0,0.0,9.0,Active,0,0
21563,3477888,1383303,130316,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,315.675,0.0,0.0,-315.675,-315.675,0.0,0,0.0,0.0,28.0,Active,0,0
21564,3478006,2248476,199477,-51,0.0,180000,0.0,0.0,0.0,0.0,0.0,4250.655,0.0,0.0,-4250.655,-4250.655,0.0,0,0.0,0.0,16.0,Active,0,0
21565,3478080,1155881,262562,-38,68214.195,67500,2250.0,2250.0,0.0,0.0,3375.0,4500.0,4500.0,64964.88,68214.195,68214.195,1.0,1,0.0,0.0,52.0,Active,0,0
21566,3478298,1000850,305987,-35,95540.76,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,91929.195,95540.76,95540.76,0.0,0,0.0,0.0,48.0,Active,0,0
21567,3478452,2792132,176137,-33,112812.615,112500,0.0,0.0,0.0,0.0,5625.0,9000.0,9000.0,108451.395,112812.615,112812.615,0.0,0,0.0,0.0,35.0,Active,0,0
21568,3478592,2605598,183645,-29,0.0,67500,0.0,0.0,0.0,0.0,0.0,109.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
21569,3478614,1903431,223935,-29,155536.245,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,150307.65,155536.245,155536.245,0.0,0,0.0,0.0,68.0,Active,0,0
21570,3478621,1211220,138084,-39,0.0,180000,0.0,0.0,0.0,0.0,0.0,294.975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
21571,3478743,1417207,397304,-38,0.0,135000,0.0,0.0,0.0,0.0,0.0,370.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
21572,3478745,2208105,402641,-38,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21573,3479001,2110638,123456,-13,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21574,3479035,1295010,269850,-7,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21575,3479038,1386189,116107,-8,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21576,3479207,2537997,396433,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21577,3479672,1395201,341372,-13,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21578,3480256,1835377,134812,-52,50474.655,270000,45000.0,45000.0,0.0,0.0,0.0,1381.05,0.0,43618.95,50474.655,50474.655,2.0,2,0.0,0.0,31.0,Active,0,0
21579,3480265,1106360,246304,-52,66989.385,180000,0.0,0.0,0.0,0.0,9000.0,67275.0,67275.0,62087.895,66989.385,66989.385,0.0,0,0.0,0.0,30.0,Active,0,0
21580,3480405,2463716,433518,-52,0.0,180000,0.0,0.0,0.0,0.0,67.5,752.535,0.0,0.0,-685.035,-685.035,0.0,0,0.0,0.0,28.0,Active,0,0
21581,3480737,2044297,261673,-43,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21582,3480928,1847394,266105,-50,166741.425,180000,0.0,0.0,0.0,0.0,9000.0,9450.0,9450.0,160121.97,165785.4,165785.4,0.0,0,0.0,0.0,37.0,Active,0,0
21583,3481546,2657024,261869,-72,0.0,135000,0.0,0.0,0.0,0.0,0.0,2099.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
21584,3481578,2126638,129329,-81,112627.53,112500,18000.0,18000.0,0.0,0.0,5625.0,5625.0,5625.0,108142.56,112627.53,112627.53,2.0,2,0.0,0.0,19.0,Active,0,0
21585,3481843,2801446,221763,-81,0.0,180000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21586,3481947,1815015,235737,-75,0.0,112500,0.0,0.0,0.0,0.0,0.0,312.66,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
21587,3482011,1774931,391617,-82,135049.725,180000,15750.0,15750.0,0.0,0.0,9000.0,9000.0,9000.0,128142.315,135049.725,135049.725,2.0,2,0.0,0.0,21.0,Active,0,0
21588,3482033,1444488,333030,-79,187470.0,180000,180000.0,180000.0,0.0,0.0,1398.78,3320.91,1398.78,178077.87,187470.0,187470.0,5.0,5,0.0,0.0,21.0,Active,0,0
21589,3482129,1060977,116871,-74,98698.95,157500,0.0,0.0,0.0,0.0,7875.0,13500.0,13500.0,94801.725,98698.95,98698.95,0.0,0,0.0,0.0,4.0,Active,0,0
21590,3482260,1101936,337510,-28,184161.87,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,177092.55,184161.87,184161.87,0.0,0,0.0,0.0,44.0,Active,0,0
21591,3482563,1007402,204195,-86,0.0,112500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21592,3482802,2077456,336515,-83,70304.085,67500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,67528.98,70304.085,70304.085,0.0,0,0.0,0.0,16.0,Active,0,0
21593,3482831,1191589,232683,-76,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21594,3483216,2605576,430540,-58,49065.165,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,47192.355,49065.165,49065.165,0.0,0,0.0,0.0,24.0,Active,0,0
21595,3483748,1308477,135788,-59,0.0,0,0.0,0.0,0.0,0.0,0.0,576.405,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
21596,3483873,1417207,397304,-58,0.0,135000,0.0,0.0,0.0,0.0,0.0,370.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
21597,3483910,2287950,331089,-49,0.0,180000,0.0,0.0,0.0,0.0,0.0,4618.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
21598,3484711,1783923,251700,-16,388228.95,450000,0.0,0.0,0.0,0.0,19651.5,20250.0,20250.0,372780.225,385358.535,385358.535,0.0,0,0.0,0.0,12.0,Active,0,0
21599,3484744,1155815,248839,-10,15852.06,427500,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,13538.925,15852.06,15852.06,0.0,0,0.0,0.0,30.0,Active,0,0
21600,3484883,1835655,349186,-6,162096.075,292500,40500.0,40500.0,0.0,0.0,7207.965,90000.0,77505.975,159880.545,162096.075,162096.075,1.0,1,0.0,0.0,19.0,Active,0,0
21601,3484931,2257102,162332,-8,67508.64,157500,0.0,0.0,0.0,0.0,4460.85,12600.0,8644.41,66512.025,67508.64,67508.64,0.0,0,0.0,0.0,8.0,Active,0,0
21602,3484956,1386416,419705,-16,60176.88,450000,9000.0,9000.0,0.0,0.0,2250.0,18000.0,18000.0,54239.58,58483.035,58483.035,1.0,1,0.0,0.0,28.0,Active,0,0
21603,3485426,2341211,398852,-61,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21604,3485852,2058302,319020,-38,222.48,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.48,222.48,0.0,0,0.0,0.0,29.0,Active,518,0
21605,3486086,1386416,419705,-39,470059.785,450000,4500.0,4500.0,0.0,0.0,23465.745,23964.48,23964.48,449850.465,468714.285,468714.285,1.0,1,0.0,0.0,5.0,Active,0,0
21606,3486132,1768323,142676,-38,210052.665,450000,22500.0,24646.41,0.0,2146.41,9901.53,13500.0,2599.2,206662.23,210052.665,210052.665,4.0,5,0.0,1.0,6.0,Active,0,0
21607,3486435,2184201,112552,-38,238251.78,225000,10350.0,10350.0,0.0,0.0,11250.0,13500.0,13500.0,224297.1,232869.78,232869.78,4.0,4,0.0,0.0,17.0,Active,0,0
21608,3486553,1966720,118066,-39,0.0,180000,0.0,0.0,0.0,0.0,0.0,197.595,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
21609,3486588,2605555,189207,-39,130773.195,135000,0.0,10638.0,0.0,10638.0,6451.425,13500.0,7239.195,129104.1,130773.195,130773.195,0.0,2,0.0,2.0,6.0,Active,0,0
21610,3487133,2305135,212691,-58,117555.84,112500,73800.0,73800.0,0.0,0.0,5625.0,5625.0,5625.0,109324.26,117555.84,117555.84,2.0,2,0.0,0.0,33.0,Active,0,0
21611,3487146,2058302,319020,-58,13804.695,90000,0.0,0.0,0.0,0.0,4500.0,22500.0,22500.0,11872.08,13804.695,13804.695,0.0,0,0.0,0.0,23.0,Active,0,0
21612,3487425,1723017,432607,-74,160548.48,157500,0.0,0.0,0.0,0.0,9450.0,9450.0,9450.0,154201.5,160548.48,160548.48,0.0,0,0.0,0.0,50.0,Active,0,0
21613,3487912,1697262,315430,-28,0.0,90000,0.0,0.0,0.0,0.0,0.0,150.525,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active,0,0
21614,3488279,1726477,132664,-28,389312.37,405000,0.0,444.15,0.0,444.15,21156.975,21600.0,21600.0,380383.74,392426.01,392426.01,0.0,2,0.0,2.0,16.0,Active,0,0
21615,3488357,1768323,142676,-28,214745.265,450000,0.0,6697.89,0.0,6697.89,10188.54,11250.0,439.515,211657.725,214745.265,214745.265,0.0,6,0.0,6.0,16.0,Active,0,0
21616,3488444,1717206,350511,-28,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21617,3488525,1161162,258259,-29,0.0,0,0.0,0.0,0.0,0.0,0.0,126.45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
21618,3488680,1416962,389964,-1,174972.465,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,168236.955,174972.465,174972.465,0.0,0,0.0,0.0,68.0,Active,0,0
21619,3488755,2371297,422839,-10,0.0,225000,0.0,0.0,0.0,0.0,0.0,1107.9,1107.9,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
21620,3488787,1112597,320745,-2,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21621,3489068,2712180,167471,-1,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21622,3489156,2058302,319020,-10,222.48,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.48,222.48,0.0,0,0.0,0.0,29.0,Active,1370,0
21623,3489316,2224867,331285,-7,205749.36,225000,2700.0,31748.985,0.0,29048.985,5189.76,10888.605,88.605,201966.3,204403.86,204403.86,1.0,6,0.0,5.0,9.0,Active,0,0
21624,3489354,1025967,359841,-6,95858.28,675000,10800.0,23234.76,0.0,12434.76,4330.845,4500.0,4500.0,90803.97,92658.33,92658.33,2.0,12,0.0,10.0,9.0,Active,0,0
21625,3489964,2110638,123456,-8,152500.86,166500,0.0,0.0,0.0,0.0,7815.06,9000.0,9000.0,147300.975,151830.36,151830.36,0.0,0,0.0,0.0,4.0,Active,0,0
21626,3490001,2379793,323041,-40,0.0,0,0.0,0.0,0.0,0.0,0.0,666.405,0.0,0.0,-666.405,-666.405,0.0,0,0.0,0.0,11.0,Active,0,0
21627,3490262,2458727,334241,-8,39564.54,45000,0.0,0.0,0.0,0.0,0.0,4054.5,1700.235,38976.345,39564.54,39564.54,0.0,0,0.0,0.0,0.0,Active,0,0
21628,3490498,1571134,112357,-8,182811.15,180000,0.0,6164.1,0.0,6164.1,9312.03,10350.0,10350.0,179024.04,182811.15,182811.15,0.0,6,0.0,6.0,4.0,Active,0,0
21629,3490557,1336544,157744,-1,390768.48,405000,20250.0,20250.0,0.0,0.0,18522.405,18900.0,18900.0,371797.695,382627.575,382627.575,3.0,3,0.0,0.0,4.0,Active,0,0
21630,3490678,1358662,407543,-8,12504.465,135000,0.0,5089.5,0.0,5089.5,2250.0,2350.125,2350.125,11462.22,11745.72,11745.72,0.0,1,0.0,1.0,6.0,Active,0,0
21631,3490912,1182358,295379,-57,75683.43,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,71876.565,75683.43,75683.43,0.0,0,0.0,0.0,27.0,Active,0,0
21632,3490943,1969033,306128,-66,47600.64,135000,0.0,0.0,0.0,0.0,6750.0,96750.0,96750.0,43882.695,47600.64,47600.64,0.0,0,0.0,0.0,28.0,Active,0,0
21633,3491014,1088166,101649,-66,0.0,0,0.0,0.0,0.0,0.0,0.0,437.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
21634,3491492,2605576,430540,-66,68050.71,67500,0.0,0.0,0.0,0.0,3375.0,3600.0,3600.0,65923.425,68050.71,68050.71,0.0,0,0.0,0.0,16.0,Active,0,0
21635,3491765,2556923,347393,-60,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21636,3491812,1000850,305987,-63,136831.905,135000,6750.0,6750.0,0.0,0.0,6750.0,6750.0,6750.0,130494.69,136831.905,136831.905,2.0,2,0.0,0.0,20.0,Active,0,0
21637,3491820,2242716,263031,-66,0.0,0,0.0,0.0,0.0,0.0,0.0,104.265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
21638,3491914,1462646,301939,-66,5501.79,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,4278.735,5501.79,5501.79,0.0,0,0.0,0.0,15.0,Active,0,0
21639,3491929,1903431,223935,-57,65443.005,67500,2250.0,2250.0,0.0,0.0,3375.0,6750.0,6750.0,62240.265,65443.005,65443.005,1.0,1,0.0,0.0,40.0,Active,0,0
21640,3492440,2391130,371106,-75,174813.615,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,169377.39,174813.615,174813.615,0.0,0,0.0,0.0,8.0,Active,0,0
21641,3492453,1383303,130316,-75,1375.47,112500,0.0,0.0,0.0,0.0,6750.0,120015.0,120015.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
21642,3492524,2706500,112845,-81,0.0,112500,0.0,0.0,0.0,0.0,0.0,161.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
21643,3492782,2463743,455975,-73,138684.15,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,132793.02,138684.15,138684.15,0.0,0,0.0,0.0,13.0,Active,0,0
21644,3492829,2425094,289989,-82,0.0,67500,0.0,0.0,0.0,0.0,68.76,644.355,225.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
21645,3493349,1614244,385136,-39,0.0,180000,0.0,0.0,0.0,0.0,0.0,182.205,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
21646,3493615,1565594,437062,-38,0.0,450000,0.0,0.0,0.0,0.0,0.0,34.605,34.605,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
21647,3493618,2605598,183645,-30,0.0,67500,0.0,0.0,0.0,0.0,0.0,109.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
21648,3493830,2556923,347393,-33,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21649,3493849,2588750,355045,-38,0.0,157500,0.0,0.0,0.0,0.0,1879.425,510.075,510.075,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
21650,3493935,1391007,125387,-40,0.0,180000,0.0,0.0,0.0,0.0,0.0,377.145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
21651,3494203,2250456,147732,-57,171224.955,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,164223.315,171224.955,171224.955,0.0,0,0.0,0.0,46.0,Active,0,0
21652,3494510,1627556,214518,-64,0.0,0,0.0,0.0,0.0,0.0,0.0,343.62,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
21653,3494633,1635397,245255,-55,67.5,67500,0.0,0.0,0.0,0.0,112.23,307.755,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
21654,3494702,1599566,432788,-64,24257.115,90000,0.0,0.0,0.0,0.0,4500.0,5400.0,5400.0,22265.37,24257.115,24257.115,0.0,0,0.0,0.0,26.0,Active,0,0
21655,3494772,2605576,430540,-64,63271.62,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,61178.445,63271.62,63271.62,0.0,0,0.0,0.0,18.0,Active,0,0
21656,3494779,2077456,336515,-62,0.0,67500,0.0,0.0,0.0,0.0,0.0,224.055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
21657,3494803,1868982,255424,-55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
21658,3495732,1470248,190316,-57,0.0,0,0.0,0.0,0.0,0.0,0.0,5454.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
21659,3495862,2287950,331089,-53,0.0,180000,0.0,0.0,0.0,0.0,0.0,4618.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
21660,3496048,1940453,385975,-53,34826.535,45000,0.0,3716.91,0.0,3716.91,2250.0,4500.0,4500.0,33321.285,34826.535,34826.535,0.0,1,0.0,1.0,14.0,Active,0,0
21661,3496163,2617693,228354,-63,153591.435,157500,4500.0,4500.0,0.0,0.0,7875.0,11250.0,11250.0,146622.195,153591.435,153591.435,1.0,1,0.0,0.0,17.0,Signed,0,0
21662,3496239,2671616,144451,-63,137686.68,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,132475.455,137686.68,137686.68,0.0,0,0.0,0.0,37.0,Active,0,0
21663,3496452,1891411,236965,-41,0.0,202500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21664,3496554,1191589,232683,-32,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21665,3496659,1437384,377779,-42,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
21666,3496674,1282185,424020,-39,0.0,180000,0.0,0.0,0.0,0.0,0.0,4.725,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Active,0,0
21667,3496965,1641251,193479,-10,0.0,45000,0.0,0.0,0.0,0.0,0.0,674.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
21668,3497062,1923840,197746,-6,129494.835,135000,60750.0,60750.0,0.0,0.0,2552.76,6750.0,6750.0,120805.56,125329.815,125329.815,7.0,7,0.0,0.0,1.0,Active,0,0
21669,3497156,1745194,236360,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,176.31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
21670,3497278,1141803,267540,-5,287061.165,270000,78750.0,143190.27,0.0,64440.27,3601.71,4500.0,4500.0,268445.97,276575.355,276575.355,5.0,18,0.0,13.0,1.0,Active,0,0
21671,3497348,1672765,428621,-10,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21672,3497387,1589599,117569,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
21673,3497549,2248476,199477,-10,0.0,180000,0.0,0.0,0.0,0.0,0.0,4250.655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
21674,3497672,1302771,356382,-10,298965.6,315000,281250.0,281250.0,0.0,0.0,0.0,0.0,0.0,281250.0,283710.6,283710.6,9.0,9,0.0,0.0,0.0,Active,0,0
21675,3498198,2104465,172271,-11,653724.855,720000,270000.0,644400.0,374400.0,0.0,0.0,0.0,0.0,644400.0,645651.855,645651.855,5.0,6,1.0,0.0,0.0,Active,0,0
21676,3498902,1752854,129750,-7,137757.285,135000,0.0,0.0,0.0,0.0,7021.53,7110.0,7110.0,133320.285,137757.285,137757.285,0.0,0,0.0,0.0,6.0,Active,0,0
21677,3498940,2371511,375177,-7,69494.22,180000,0.0,0.0,0.0,0.0,3531.735,0.0,0.0,66134.7,68539.5,68539.5,0.0,0,0.0,0.0,5.0,Active,0,0
21678,3499036,1088405,283477,-17,367668.495,900000,180000.0,180000.0,0.0,0.0,9189.945,0.0,0.0,354574.305,362961.495,362961.495,3.0,3,0.0,0.0,4.0,Active,0,0
21679,3499381,2618462,179660,-50,0.0,67500,0.0,0.0,0.0,0.0,0.0,6.075,0.0,0.0,-6.075,-6.075,0.0,0,0.0,0.0,48.0,Active,0,0
21680,3499411,1101936,337510,-43,186548.805,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,178245.315,186548.805,186548.805,0.0,0,0.0,0.0,29.0,Active,0,0
21681,3499502,1868982,255424,-40,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
21682,3499518,1391007,125387,-50,0.0,180000,0.0,0.0,0.0,0.0,0.0,377.145,0.0,0.0,-377.145,-377.145,0.0,0,0.0,0.0,27.0,Active,0,0
21683,3499770,1611098,220416,-49,114666.3,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,110332.98,114666.3,114666.3,0.0,0,0.0,0.0,42.0,Active,0,0
21684,3499986,2164489,140026,-33,0.0,90000,0.0,0.0,0.0,0.0,0.0,101.16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Active,0,0
21685,3500101,2581632,336956,-33,0.0,90000,0.0,0.0,0.0,0.0,0.0,21779.01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Active,0,0
21686,3500196,1126360,162873,-26,0.0,180000,0.0,0.0,0.0,0.0,0.0,352.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
21687,3500247,2645251,139201,-33,0.0,0,0.0,0.0,0.0,0.0,0.0,371.52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
21688,3500648,1155846,153174,-24,0.0,45000,0.0,0.0,0.0,0.0,0.0,170.91,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
21689,3500919,1768323,142676,-7,435882.735,450000,0.0,0.0,0.0,0.0,23375.52,49500.0,26784.27,429565.005,435882.735,435882.735,0.0,0,0.0,0.0,37.0,Active,0,0
21690,3501050,1386416,419705,-8,412213.14,450000,61200.0,61200.0,0.0,0.0,18080.1,31500.0,31500.0,391301.865,403818.12,403818.12,4.0,4,0.0,0.0,36.0,Active,0,0
21691,3501059,2056804,181662,-2,437972.985,450000,11250.0,12329.55,0.0,1079.55,21063.42,22500.0,22500.0,422635.77,436627.485,436627.485,1.0,2,0.0,1.0,36.0,Active,0,0
21692,3501121,1891411,236965,-7,130619.7,202500,0.0,0.0,0.0,0.0,7072.065,7200.0,7200.0,127041.48,130619.7,130619.7,0.0,0,0.0,0.0,33.0,Active,0,0
21693,3501125,1449880,203807,-7,375827.49,450000,0.0,0.0,0.0,0.0,20970.585,43650.0,23064.705,369406.17,375827.49,375827.49,0.0,0,0.0,0.0,34.0,Active,0,0
21694,3501151,1688270,321959,-2,384921.54,450000,0.0,0.0,0.0,0.0,19877.31,22500.0,22500.0,375045.795,384921.54,384921.54,0.0,0,0.0,0.0,36.0,Active,0,0
21695,3501242,2623052,134086,-1,26753.58,135000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,25627.275,26556.255,26556.255,0.0,0,0.0,0.0,9.0,Active,0,0
